"Responses","Sub.ID","position","List_Type","Version","Batch","Answer","Scored"
"lace","A1H72Y9Z5NJXDS","5","Cat_Recall_L5","A",2,"lace",1
"lace","A13KYLCBVG5BEB","1","Cat_Recall_L5","A",2,"lace",1
"lace","A7X2K7IW80TBU","5","Cat_Recall_L5","A",2,"lace",1
"lace","A2JUHWRYPJJNUG","8","Cat_Recall_L5","A",1,"lace",1
"lace","A28RX7L0QZ993M","7","Cat_Recall_L5","A",1,"lace",1
"lace","A3SATHBTQSEJKF","5","Cat_Recall_L5","A",1,"lace",1
"lace","A248G7WMC2OS7F","6","Cat_Recall_L5","A",2,"lace",1
"lace","A8028AFBBS29G","4","Cat_Recall_L5","A",1,"lace",1
"lambskin","A28RX7L0QZ993M","14","Cat_Recall_L5","A",1,NA,0
"leather","A28RX7L0QZ993M","10","Cat_Recall_L5","A",1,NA,0
"linefelt","A13KYLCBVG5BEB","3","Cat_Recall_L5","A",2,NA,0
"linen","A1IU5OP7BBZHZ7","1","Cat_Recall_L5","A",1,"linen",1
"linen","A3CZFTXS9EQSY3","2","Cat_Recall_L5","A",2,"linen",1
"linen","A1H72Y9Z5NJXDS","7","Cat_Recall_L5","A",2,"linen",1
"linen","A2Y749J0XM6TIy","8","Cat_Recall_L5","A",2,"linen",1
"linen","A14ATQ0J5B0VOX","5","Cat_Recall_L5","A",1,"linen",1
"linen","A1VVR9MA1P9HWJ","3","Cat_Recall_L5","A",1,"linen",1
"linen","A1XZG393ZJRQVZ","5","Cat_Recall_L5","A",2,"linen",1
"linen","A2JADK7LUDYCXB","9","Cat_Recall_L5","A",2,"linen",1
"linen","A2YKW761AK4ZGY","2","Cat_Recall_L5","A",1,"linen",1
"lycra","A1IU5OP7BBZHZ7","8","Cat_Recall_L5","A",1,"lycra",1
"lycra","A30V1UH00MWJU5","6","Cat_Recall_L5","A",1,"lycra",1
"lycra","A7X2K7IW80TBU","11","Cat_Recall_L5","A",2,"lycra",1
"lycra","A248G7WMC2OS7F","4","Cat_Recall_L5","A",2,"lycra",1
"lycra","A1VVR9MA1P9HWJ","7","Cat_Recall_L5","A",1,"lycra",1
"lycra","A28RX7L0QZ993M","6","Cat_Recall_L5","A",1,"lycra",1
"lycra","A2YKW761AK4ZGY","1","Cat_Recall_L5","A",1,"lycra",1
"poly","A7X2K7IW80TBU","14","Cat_Recall_L5","A",2,NA,0
"polyester","A3SATHBTQSEJKF","6","Cat_Recall_L5","A",1,"polyester",1
"polyester","A2Y749J0XM6TIy","5","Cat_Recall_L5","A",2,"polyester",1
"polyester","A13KYLCBVG5BEB","6","Cat_Recall_L5","A",2,"polyester",1
"polyester","A12GQ323JHYS9Q","2","Cat_Recall_L5","A",2,"polyester",1
"polyester","A2JADK7LUDYCXB","11","Cat_Recall_L5","A",2,"polyester",1
"polyester","A2MUR0MDDWK4TY","8","Cat_Recall_L5","A",1,"polyester",1
"polyester","A2YKW761AK4ZGY","10","Cat_Recall_L5","A",1,"polyester",1
"polyester","A14ATQ0J5B0VOX","7","Cat_Recall_L5","A",1,"polyester",1
"rayon","A2B7SPYBPF7H8I","6","Cat_Recall_L5","A",2,NA,0
"sheep","A14ATQ0J5B0VOX","10","Cat_Recall_L5","A",1,NA,0
"sheepskin","A2JUHWRYPJJNUG","7","Cat_Recall_L5","A",1,"sheepskin",1
"sheepskin","A30V1UH00MWJU5","2","Cat_Recall_L5","A",1,"sheepskin",1
"sheepskin","A8028AFBBS29G","7","Cat_Recall_L5","A",1,"sheepskin",1
"sheepskin","A2Y749J0XM6TIy","4","Cat_Recall_L5","A",2,"sheepskin",1
"sheepskin","A28RX7L0QZ993M","13","Cat_Recall_L5","A",1,"sheepskin",1
"sheepskin","A2JADK7LUDYCXB","4","Cat_Recall_L5","A",2,"sheepskin",1
"sheepskin","A1XZG393ZJRQVZ","10","Cat_Recall_L5","A",2,"sheepskin",1
"sheepskin","A2MUR0MDDWK4TY","2","Cat_Recall_L5","A",1,"sheepskin",1
"skin","A14ATQ0J5B0VOX","11","Cat_Recall_L5","A",1,NA,0
"terry","A3CZFTXS9EQSY3","6","Cat_Recall_L5","A",2,"terry",1
"terry","A7X2K7IW80TBU","8","Cat_Recall_L5","A",2,"terry",1
"terry","A2B7SPYBPF7H8I","2","Cat_Recall_L5","A",2,"terry",1
"terry","A12GQ323JHYS9Q","7","Cat_Recall_L5","A",2,"terry",1
"terry","A30V1UH00MWJU5","3","Cat_Recall_L5","A",1,"terry",1
"tweed","A2JUHWRYPJJNUG","5","Cat_Recall_L5","A",1,"tweed",1
"tweed","A28RX7L0QZ993M","8","Cat_Recall_L5","A",1,"tweed",1
"tweed","A3CZFTXS9EQSY3","5","Cat_Recall_L5","A",2,"tweed",1
"tweed","A1H72Y9Z5NJXDS","4","Cat_Recall_L5","A",2,"tweed",1
"tweed","A7X2K7IW80TBU","3","Cat_Recall_L5","A",2,"tweed",1
"tweed","A1IU5OP7BBZHZ7","7","Cat_Recall_L5","A",1,"tweed",1
"tweed","A2YKW761AK4ZGY","4","Cat_Recall_L5","A",1,"tweed",1
"tweed","A2Y749J0XM6TIy","2","Cat_Recall_L5","A",2,"tweed",1
"twill","A1VVR9MA1P9HWJ","2","Cat_Recall_L5","A",1,"twill",1
"twill","A14ATQ0J5B0VOX","1","Cat_Recall_L5","A",1,"twill",1
"twill","A248G7WMC2OS7F","5","Cat_Recall_L5","A",2,"twill",1
"twill","A1XZG393ZJRQVZ","1","Cat_Recall_L5","A",2,"twill",1
"twill","A28RX7L0QZ993M","9","Cat_Recall_L5","A",1,"twill",1
"twill","A12GQ323JHYS9Q","5","Cat_Recall_L5","A",2,"twill",1
"twill","A2JADK7LUDYCXB","1","Cat_Recall_L5","A",2,"twill",1
"twill","A1IU5OP7BBZHZ7","3","Cat_Recall_L5","A",1,"twill",1
"twill","A1H72Y9Z5NJXDS","3","Cat_Recall_L5","A",2,"twill",1
"twill","A7X2K7IW80TBU","12","Cat_Recall_L5","A",2,"twill",1
"twisted","A14ATQ0J5B0VOX","2","Cat_Recall_L5","A",1,NA,0
"w","A28RX7L0QZ993M","15","Cat_Recall_L5","A",1,NA,0
"weird","A14ATQ0J5B0VOX","4","Cat_Recall_L5","A",1,NA,0
"worsted","A28RX7L0QZ993M","1","Cat_Recall_L5","A",1,"worsted",1
"worsted","A1H72Y9Z5NJXDS","8","Cat_Recall_L5","A",2,"worsted",1
"worsted","A12GQ323JHYS9Q","6","Cat_Recall_L5","A",2,"worsted",1
"worsted","A3SATHBTQSEJKF","3","Cat_Recall_L5","A",1,"worsted",1
"worsted","A7X2K7IW80TBU","4","Cat_Recall_L5","A",2,"worsted",1
"baracks","AD4ALUT6LXXBU","1","Cat_Recall_L4","B",2,"barracks",1
"barrack","A2C39KTRMOM1XZ","7","Cat_Recall_L4","B",2,"barracks",1
"barrack","AJ3GCO6WRY31J","4","Cat_Recall_L4","B",1,"barracks",1
"barracks","A3Z8J9G2CIQ0U","11","Cat_Recall_L4","B",1,"barracks",1
"barracks","A2XBRIR84FMHGR","6","Cat_Recall_L4","B",1,"barracks",1
"barracks","A3Q0QELQPXR8QS","5","Cat_Recall_L4","B",2,"barracks",1
"barracks","A1HN2W2M73O741","6","Cat_Recall_L4","B",1,"barracks",1
"barracks","A2JA8QB8PGYGHJ","1","Cat_Recall_L4","B",1,"barracks",1
"barracks","A32JHON6BQQK90","3","Cat_Recall_L4","B",2,"barracks",1
"barracks","A3NLXFU5MR0JSR","12","Cat_Recall_L4","B",2,"barracks",1
"barracks","A2HHQFXZDKMGAN","7","Cat_Recall_L4","B",2,"barracks",1
"boathouse","A18MC27WTCEBA2","5","Cat_Recall_L4","B",1,NA,0
"building","A3RQN5RZD1N2KP","4","Cat_Recall_L4","B",1,"building",1
"building","AZ57C58RDAMJF","9","Cat_Recall_L4","B",2,"building",1
"building","A32JHON6BQQK90","2","Cat_Recall_L4","B",2,"building",1
"building","AY0BJCGY2DHIX","3","Cat_Recall_L4","B",2,"building",1
"building","A3Z8J9G2CIQ0U","5","Cat_Recall_L4","B",1,"building",1
"building","A1SWLR0UPOFRCW","9","Cat_Recall_L4","B",1,"building",1
"building","AJ3GCO6WRY31J","1","Cat_Recall_L4","B",1,"building",1
"building","A3Q0QELQPXR8QS","3","Cat_Recall_L4","B",2,"building",1
"building","A1HN2W2M73O741","9","Cat_Recall_L4","B",1,"building",1
"bungalo","A3Q0QELQPXR8QS","8","Cat_Recall_L4","B",2,"bungalow",1
"bungalow","A1SWLR0UPOFRCW","11","Cat_Recall_L4","B",1,"bungalow",1
"bungalow","A3NLXFU5MR0JSR","8","Cat_Recall_L4","B",2,"bungalow",1
"bungalow","A14QSZG9TSDO3Z","7","Cat_Recall_L4","B",2,"bungalow",1
"bungalow","AY0BJCGY2DHIX","13","Cat_Recall_L4","B",2,"bungalow",1
"bungalow","A14QSZG9TSDO3Z","11","Cat_Recall_L4","B",2,"bungalow",1
"bungalow","A1GXFMAC759VRM","7","Cat_Recall_L4","B",1,"bungalow",1
"bungalow","AJ3GCO6WRY31J","3","Cat_Recall_L4","B",1,"bungalow",1
"bungalow","A32JHON6BQQK90","16","Cat_Recall_L4","B",2,"bungalow",1
"bungalow","A3KVFSHZ2EL0WX","1","Cat_Recall_L4","B",2,"bungalow",1
"bungalow","A18MC27WTCEBA2","6","Cat_Recall_L4","B",1,"bungalow",1
"bunglow","A3Z8J9G2CIQ0U","2","Cat_Recall_L4","B",1,"bungalow",1
"castle","A1GXFMAC759VRM","9","Cat_Recall_L4","B",1,"castle",1
"castle","A3RQN5RZD1N2KP","5","Cat_Recall_L4","B",1,"castle",1
"castle","A2JA8QB8PGYGHJ","7","Cat_Recall_L4","B",1,"castle",1
"castle","AD4ALUT6LXXBU","9","Cat_Recall_L4","B",2,"castle",1
"castle","A3KVFSHZ2EL0WX","10","Cat_Recall_L4","B",2,"castle",1
"castle","A1SWLR0UPOFRCW","3","Cat_Recall_L4","B",1,"castle",1
"castle","AZ57C58RDAMJF","1","Cat_Recall_L4","B",2,"castle",1
"castle","AJ3GCO6WRY31J","2","Cat_Recall_L4","B",1,"castle",1
"castle","A3Z8J9G2CIQ0U","7","Cat_Recall_L4","B",1,"castle",1
"castle","AY0BJCGY2DHIX","7","Cat_Recall_L4","B",2,"castle",1
"castle","A3NLXFU5MR0JSR","5","Cat_Recall_L4","B",2,"castle",1
"castle","A1HN2W2M73O741","1","Cat_Recall_L4","B",1,"castle",1
"castle","A32JHON6BQQK90","10","Cat_Recall_L4","B",2,"castle",1
"condo","A2HHQFXZDKMGAN","10","Cat_Recall_L4","B",2,NA,0
"cottage","A18MC27WTCEBA2","9","Cat_Recall_L4","B",1,"cottage",1
"cottage","A3NLXFU5MR0JSR","7","Cat_Recall_L4","B",2,"cottage",1
"cottage","A3RQN5RZD1N2KP","15","Cat_Recall_L4","B",1,"cottage",1
"cottage","AY0BJCGY2DHIX","12","Cat_Recall_L4","B",2,"cottage",1
"cottage","A2XBRIR84FMHGR","3","Cat_Recall_L4","B",1,"cottage",1
"cottage","A1GXFMAC759VRM","5","Cat_Recall_L4","B",1,"cottage",1
"cottage","A2C39KTRMOM1XZ","10","Cat_Recall_L4","B",2,"cottage",1
"cottage","A32JHON6BQQK90","15","Cat_Recall_L4","B",2,"cottage",1
"cottage","A3KVFSHZ2EL0WX","2","Cat_Recall_L4","B",2,"cottage",1
"cottage","A2JA8QB8PGYGHJ","4","Cat_Recall_L4","B",1,"cottage",1
"cottage","AJ3GCO6WRY31J","10","Cat_Recall_L4","B",1,"cottage",1
"cottage","A1HN2W2M73O741","14","Cat_Recall_L4","B",1,"cottage",1
"dorm","A2XBRIR84FMHGR","7","Cat_Recall_L4","B",1,"dorm",1
"dorm","A3Z8J9G2CIQ0U","10","Cat_Recall_L4","B",1,"dorm",1
"dorm","AD4ALUT6LXXBU","5","Cat_Recall_L4","B",2,"dorm",1
"dorm","A3RQN5RZD1N2KP","3","Cat_Recall_L4","B",1,"dorm",1
"dorm","A2C39KTRMOM1XZ","8","Cat_Recall_L4","B",2,"dorm",1
"dorm","A3NLXFU5MR0JSR","4","Cat_Recall_L4","B",2,"dorm",1
"dorm","A32JHON6BQQK90","9","Cat_Recall_L4","B",2,"dorm",1
"dorm","A1GXFMAC759VRM","13","Cat_Recall_L4","B",1,"dorm",1
"dorm","A3KVFSHZ2EL0WX","6","Cat_Recall_L4","B",2,"dorm",1
"dorm","AY0BJCGY2DHIX","5","Cat_Recall_L4","B",2,"dorm",1
"dorm","A3Q0QELQPXR8QS","4","Cat_Recall_L4","B",2,"dorm",1
"dorm","A3NM3GAVMJEI3J","7","Cat_Recall_L4","B",1,"dorm",1
"dorm","A14QSZG9TSDO3Z","5","Cat_Recall_L4","B",2,"dorm",1
"dorm","A1SWLR0UPOFRCW","8","Cat_Recall_L4","B",1,"dorm",1
"dorm","A2HHQFXZDKMGAN","4","Cat_Recall_L4","B",2,"dorm",1
"dorm","A1HN2W2M73O741","7","Cat_Recall_L4","B",1,"dorm",1
"duplex","A3Q0QELQPXR8QS","11","Cat_Recall_L4","B",2,"duplex",1
"duplex","A14QSZG9TSDO3Z","10","Cat_Recall_L4","B",2,"duplex",1
"duplex","A1HN2W2M73O741","13","Cat_Recall_L4","B",1,"duplex",1
"duplex","AD4ALUT6LXXBU","4","Cat_Recall_L4","B",2,"duplex",1
"duplex","A18MC27WTCEBA2","10","Cat_Recall_L4","B",1,"duplex",1
"duplex","AJ3GCO6WRY31J","5","Cat_Recall_L4","B",1,"duplex",1
"duplex","A3KVFSHZ2EL0WX","3","Cat_Recall_L4","B",2,"duplex",1
"duplex","A32JHON6BQQK90","7","Cat_Recall_L4","B",2,"duplex",1
"hotel","A3RQN5RZD1N2KP","14","Cat_Recall_L4","B",1,"hotel",1
"hotel","AD4ALUT6LXXBU","6","Cat_Recall_L4","B",2,"hotel",1
"hotel","A3NLXFU5MR0JSR","2","Cat_Recall_L4","B",2,"hotel",1
"hotel","AY0BJCGY2DHIX","1","Cat_Recall_L4","B",2,"hotel",1
"hotel","AJ3GCO6WRY31J","7","Cat_Recall_L4","B",1,"hotel",1
"hotel","A1SWLR0UPOFRCW","6","Cat_Recall_L4","B",1,"hotel",1
"hotel","A2JA8QB8PGYGHJ","6","Cat_Recall_L4","B",1,"hotel",1
"hotel","A1GXFMAC759VRM","4","Cat_Recall_L4","B",1,"hotel",1
"hotel","AZ57C58RDAMJF","6","Cat_Recall_L4","B",2,"hotel",1
"hotel","A14QSZG9TSDO3Z","3","Cat_Recall_L4","B",2,"hotel",1
"hotel","A18MC27WTCEBA2","2","Cat_Recall_L4","B",1,"hotel",1
"hotel","A3KVFSHZ2EL0WX","15","Cat_Recall_L4","B",2,"hotel",1
"hotel","A3NM3GAVMJEI3J","4","Cat_Recall_L4","B",1,"hotel",1
"house","A2JA8QB8PGYGHJ","9","Cat_Recall_L4","B",1,NA,0
"houseboat","A2C39KTRMOM1XZ","1","Cat_Recall_L4","B",2,"houseboat",1
"houseboat","A3NM3GAVMJEI3J","1","Cat_Recall_L4","B",1,"houseboat",1
"houseboat","AY0BJCGY2DHIX","14","Cat_Recall_L4","B",2,"houseboat",1
"houseboat","A3RQN5RZD1N2KP","12","Cat_Recall_L4","B",1,"houseboat",1
"houseboat","A2HHQFXZDKMGAN","1","Cat_Recall_L4","B",2,"houseboat",1
"houseboat","A14QSZG9TSDO3Z","12","Cat_Recall_L4","B",2,"houseboat",1
"houseboat","A1GXFMAC759VRM","1","Cat_Recall_L4","B",1,"houseboat",1
"igloo","A2HHQFXZDKMGAN","9","Cat_Recall_L4","B",2,"igloo",1
"igloo","AZ57C58RDAMJF","5","Cat_Recall_L4","B",2,"igloo",1
"igloo","A1HN2W2M73O741","5","Cat_Recall_L4","B",1,"igloo",1
"igloo","AD4ALUT6LXXBU","3","Cat_Recall_L4","B",2,"igloo",1
"igloo","A3KVFSHZ2EL0WX","4","Cat_Recall_L4","B",2,"igloo",1
"igloo","A32JHON6BQQK90","5","Cat_Recall_L4","B",2,"igloo",1
"igloo","A2XBRIR84FMHGR","1","Cat_Recall_L4","B",1,"igloo",1
"igloo","AY0BJCGY2DHIX","9","Cat_Recall_L4","B",2,"igloo",1
"igloo","A1SWLR0UPOFRCW","14","Cat_Recall_L4","B",1,"igloo",1
"igloo","A3Z8J9G2CIQ0U","12","Cat_Recall_L4","B",1,"igloo",1
"igloo","A3NLXFU5MR0JSR","13","Cat_Recall_L4","B",2,"igloo",1
"lodge","A1GXFMAC759VRM","6","Cat_Recall_L4","B",1,"lodge",1
"lodge","AZ57C58RDAMJF","8","Cat_Recall_L4","B",2,"lodge",1
"lodge","A2C39KTRMOM1XZ","3","Cat_Recall_L4","B",2,"lodge",1
"lodge","A3NLXFU5MR0JSR","9","Cat_Recall_L4","B",2,"lodge",1
"lodge","A3RQN5RZD1N2KP","16","Cat_Recall_L4","B",1,"lodge",1
"lodge","A1SWLR0UPOFRCW","10","Cat_Recall_L4","B",1,"lodge",1
"lodge","A2XBRIR84FMHGR","10","Cat_Recall_L4","B",1,"lodge",1
"lodge","A2JA8QB8PGYGHJ","2","Cat_Recall_L4","B",1,"lodge",1
"mansion","A14QSZG9TSDO3Z","1","Cat_Recall_L4","B",2,"mansion",1
"mansion","AZ57C58RDAMJF","3","Cat_Recall_L4","B",2,"mansion",1
"mansion","A2HHQFXZDKMGAN","3","Cat_Recall_L4","B",2,"mansion",1
"mansion","AY0BJCGY2DHIX","6","Cat_Recall_L4","B",2,"mansion",1
"mansion","A3RQN5RZD1N2KP","7","Cat_Recall_L4","B",1,"mansion",1
"mansion","A2C39KTRMOM1XZ","4","Cat_Recall_L4","B",2,"mansion",1
"mansion","A1GXFMAC759VRM","10","Cat_Recall_L4","B",1,"mansion",1
"mansion","A3Z8J9G2CIQ0U","6","Cat_Recall_L4","B",1,"mansion",1
"mansion","A3Q0QELQPXR8QS","10","Cat_Recall_L4","B",2,"mansion",1
"mansion","A18MC27WTCEBA2","11","Cat_Recall_L4","B",1,"mansion",1
"mansion","A3NLXFU5MR0JSR","10","Cat_Recall_L4","B",2,"mansion",1
"mansion","A1HN2W2M73O741","3","Cat_Recall_L4","B",1,"mansion",1
"mansion","A3KVFSHZ2EL0WX","11","Cat_Recall_L4","B",2,"mansion",1
"mansion","A1SWLR0UPOFRCW","2","Cat_Recall_L4","B",1,"mansion",1
"mansion","AJ3GCO6WRY31J","6","Cat_Recall_L4","B",1,"mansion",1
"mansion","A32JHON6BQQK90","8","Cat_Recall_L4","B",2,"mansion",1
"mansion","AD4ALUT6LXXBU","10","Cat_Recall_L4","B",2,"mansion",1
"motel","AZ57C58RDAMJF","7","Cat_Recall_L4","B",2,"motel",1
"motel","A3KVFSHZ2EL0WX","14","Cat_Recall_L4","B",2,"motel",1
"motel","A3RQN5RZD1N2KP","13","Cat_Recall_L4","B",1,"motel",1
"motel","A2XBRIR84FMHGR","9","Cat_Recall_L4","B",1,"motel",1
"motel","A3Q0QELQPXR8QS","1","Cat_Recall_L4","B",2,"motel",1
"motel","A18MC27WTCEBA2","1","Cat_Recall_L4","B",1,"motel",1
"motel","A1GXFMAC759VRM","3","Cat_Recall_L4","B",1,"motel",1
"motel","AD4ALUT6LXXBU","7","Cat_Recall_L4","B",2,"motel",1
"motel","A14QSZG9TSDO3Z","4","Cat_Recall_L4","B",2,"motel",1
"motel","A1SWLR0UPOFRCW","5","Cat_Recall_L4","B",1,"motel",1
"motel","A3NM3GAVMJEI3J","3","Cat_Recall_L4","B",1,"motel",1
"motel","A3NLXFU5MR0JSR","1","Cat_Recall_L4","B",2,"motel",1
"motel","AY0BJCGY2DHIX","2","Cat_Recall_L4","B",2,"motel",1
"pala","AJ3GCO6WRY31J","12","Cat_Recall_L4","B",1,"palace",1
"palace","AY0BJCGY2DHIX","8","Cat_Recall_L4","B",2,"palace",1
"palace","A18MC27WTCEBA2","3","Cat_Recall_L4","B",1,"palace",1
"palace","AZ57C58RDAMJF","2","Cat_Recall_L4","B",2,"palace",1
"palace","A3Z8J9G2CIQ0U","8","Cat_Recall_L4","B",1,"palace",1
"palace","A2HHQFXZDKMGAN","6","Cat_Recall_L4","B",2,"palace",1
"palace","A1SWLR0UPOFRCW","4","Cat_Recall_L4","B",1,"palace",1
"palace","AD4ALUT6LXXBU","8","Cat_Recall_L4","B",2,"palace",1
"palace","A1GXFMAC759VRM","11","Cat_Recall_L4","B",1,"palace",1
"palace","A3NM3GAVMJEI3J","2","Cat_Recall_L4","B",1,"palace",1
"palace","A3RQN5RZD1N2KP","6","Cat_Recall_L4","B",1,"palace",1
"palace","A1HN2W2M73O741","2","Cat_Recall_L4","B",1,"palace",1
"palace","A32JHON6BQQK90","11","Cat_Recall_L4","B",2,"palace",1
"palace","A3NLXFU5MR0JSR","6","Cat_Recall_L4","B",2,"palace",1
"palace","A2C39KTRMOM1XZ","2","Cat_Recall_L4","B",2,"palace",1
"palace","A3Q0QELQPXR8QS","6","Cat_Recall_L4","B",2,"palace",1
"palace","A3KVFSHZ2EL0WX","9","Cat_Recall_L4","B",2,"palace",1
"penthouse","A14QSZG9TSDO3Z","9","Cat_Recall_L4","B",2,"penthouse",1
"penthouse","A3KVFSHZ2EL0WX","12","Cat_Recall_L4","B",2,"penthouse",1
"penthouse","A3RQN5RZD1N2KP","2","Cat_Recall_L4","B",1,"penthouse",1
"penthouse","A1SWLR0UPOFRCW","1","Cat_Recall_L4","B",1,"penthouse",1
"penthouse","A2HHQFXZDKMGAN","5","Cat_Recall_L4","B",2,"penthouse",1
"penthouse","A1GXFMAC759VRM","2","Cat_Recall_L4","B",1,"penthouse",1
"penthouse","A1HN2W2M73O741","11","Cat_Recall_L4","B",1,"penthouse",1
"penthouse","A2XBRIR84FMHGR","5","Cat_Recall_L4","B",1,"penthouse",1
"penthouse","A32JHON6BQQK90","12","Cat_Recall_L4","B",2,"penthouse",1
"penthouse","A3Z8J9G2CIQ0U","4","Cat_Recall_L4","B",1,"penthouse",1
"penthouse","AD4ALUT6LXXBU","12","Cat_Recall_L4","B",2,"penthouse",1
"room","A1GXFMAC759VRM","14","Cat_Recall_L4","B",1,"room",1
"room","AY0BJCGY2DHIX","4","Cat_Recall_L4","B",2,"room",1
"room","AJ3GCO6WRY31J","11","Cat_Recall_L4","B",1,"room",1
"room","A3KVFSHZ2EL0WX","5","Cat_Recall_L4","B",2,"room",1
"room","A3NLXFU5MR0JSR","3","Cat_Recall_L4","B",2,"room",1
"room","A2XBRIR84FMHGR","8","Cat_Recall_L4","B",1,"room",1
"room","A3Z8J9G2CIQ0U","3","Cat_Recall_L4","B",1,"room",1
"room","A2JA8QB8PGYGHJ","5","Cat_Recall_L4","B",1,"room",1
"room","A32JHON6BQQK90","1","Cat_Recall_L4","B",2,"room",1
"room","A3RQN5RZD1N2KP","9","Cat_Recall_L4","B",1,"room",1
"room","A1HN2W2M73O741","4","Cat_Recall_L4","B",1,"room",1
"room","A1SWLR0UPOFRCW","7","Cat_Recall_L4","B",1,"room",1
"room","A3Q0QELQPXR8QS","7","Cat_Recall_L4","B",2,"room",1
"room","A14QSZG9TSDO3Z","6","Cat_Recall_L4","B",2,"room",1
"shack","A3NM3GAVMJEI3J","6","Cat_Recall_L4","B",1,"shack",1
"shack","A3Q0QELQPXR8QS","2","Cat_Recall_L4","B",2,"shack",1
"shack","A32JHON6BQQK90","14","Cat_Recall_L4","B",2,"shack",1
"shack","A18MC27WTCEBA2","7","Cat_Recall_L4","B",1,"shack",1
"shack","A3RQN5RZD1N2KP","11","Cat_Recall_L4","B",1,"shack",1
"shack","A2HHQFXZDKMGAN","2","Cat_Recall_L4","B",2,"shack",1
"shack","A2C39KTRMOM1XZ","5","Cat_Recall_L4","B",2,"shack",1
"shack","A3KVFSHZ2EL0WX","7","Cat_Recall_L4","B",2,"shack",1
"shack","A1SWLR0UPOFRCW","12","Cat_Recall_L4","B",1,"shack",1
"shack","A1GXFMAC759VRM","12","Cat_Recall_L4","B",1,"shack",1
"shack","A1HN2W2M73O741","12","Cat_Recall_L4","B",1,"shack",1
"shack","A3Z8J9G2CIQ0U","9","Cat_Recall_L4","B",1,"shack",1
"teepee","A1GXFMAC759VRM","15","Cat_Recall_L4","B",1,"tepee",1
"teepee","AZ57C58RDAMJF","4","Cat_Recall_L4","B",2,"tepee",1
"teepee","A3Q0QELQPXR8QS","12","Cat_Recall_L4","B",2,"tepee",1
"teepee","A3NM3GAVMJEI3J","5","Cat_Recall_L4","B",1,"tepee",1
"teepee","A32JHON6BQQK90","4","Cat_Recall_L4","B",2,"tepee",1
"teepee","A2XBRIR84FMHGR","2","Cat_Recall_L4","B",1,"tepee",1
"teepee","A14QSZG9TSDO3Z","8","Cat_Recall_L4","B",2,"tepee",1
"tepe","A18MC27WTCEBA2","4","Cat_Recall_L4","B",1,"tepee",1
"tepee","AY0BJCGY2DHIX","10","Cat_Recall_L4","B",2,"tepee",1
"tepee","A1SWLR0UPOFRCW","13","Cat_Recall_L4","B",1,"tepee",1
"tepee","AJ3GCO6WRY31J","9","Cat_Recall_L4","B",1,"tepee",1
"tepee","A1HN2W2M73O741","8","Cat_Recall_L4","B",1,"tepee",1
"tepee","AD4ALUT6LXXBU","2","Cat_Recall_L4","B",2,"tepee",1
"tepee","A2JA8QB8PGYGHJ","3","Cat_Recall_L4","B",1,"tepee",1
"tepee","A3RQN5RZD1N2KP","8","Cat_Recall_L4","B",1,"tepee",1
"town","A2JA8QB8PGYGHJ","8","Cat_Recall_L4","B",1,NA,0
"townhom","AD4ALUT6LXXBU","13","Cat_Recall_L4","B",2,"townhome",1
"townhome","A1HN2W2M73O741","10","Cat_Recall_L4","B",1,"townhome",1
"townhome","AY0BJCGY2DHIX","11","Cat_Recall_L4","B",2,"townhome",1
"townhome","AJ3GCO6WRY31J","8","Cat_Recall_L4","B",1,"townhome",1
"townhome","A1GXFMAC759VRM","8","Cat_Recall_L4","B",1,"townhome",1
"townhome","A3RQN5RZD1N2KP","1","Cat_Recall_L4","B",1,"townhome",1
"townhome","A2C39KTRMOM1XZ","9","Cat_Recall_L4","B",2,"townhome",1
"townhome","A32JHON6BQQK90","6","Cat_Recall_L4","B",2,"townhome",1
"townhome","A2HHQFXZDKMGAN","8","Cat_Recall_L4","B",2,"townhome",1
"townhouse","A3KVFSHZ2EL0WX","13","Cat_Recall_L4","B",2,"townhome",1
"townhouse","A1SWLR0UPOFRCW","15","Cat_Recall_L4","B",1,"townhome",1
"townhouse","A3NLXFU5MR0JSR","14","Cat_Recall_L4","B",2,"townhome",1
"townhouse","A18MC27WTCEBA2","8","Cat_Recall_L4","B",1,"townhome",1
"trailer","A14QSZG9TSDO3Z","2","Cat_Recall_L4","B",2,"trailer",1
"trailer","AY0BJCGY2DHIX","15","Cat_Recall_L4","B",2,"trailer",1
"trailer","AD4ALUT6LXXBU","11","Cat_Recall_L4","B",2,"trailer",1
"trailer","A3Z8J9G2CIQ0U","1","Cat_Recall_L4","B",1,"trailer",1
"trailer","A2XBRIR84FMHGR","4","Cat_Recall_L4","B",1,"trailer",1
"trailer","A3KVFSHZ2EL0WX","8","Cat_Recall_L4","B",2,"trailer",1
"trailer","A3Q0QELQPXR8QS","9","Cat_Recall_L4","B",2,"trailer",1
"trailer","A32JHON6BQQK90","13","Cat_Recall_L4","B",2,"trailer",1
"trailer","A1SWLR0UPOFRCW","16","Cat_Recall_L4","B",1,"trailer",1
"trailer","A3RQN5RZD1N2KP","10","Cat_Recall_L4","B",1,"trailer",1
"trailer","A2C39KTRMOM1XZ","6","Cat_Recall_L4","B",2,"trailer",1
"traler","A3NLXFU5MR0JSR","11","Cat_Recall_L4","B",2,"trailer",1
"basket","AD4ALUT6LXXBU","4","Cat_Recall_L5","B",2,"basket",1
