"sub.id","prop_correct","z"
"A341XKSRZ58FJK",0.35,-1.08232357801903
"AFBS8D6KBKKKY",0.7,1.16249569490933
"AL0FOPMAR0Z5F",0.475,-0.280602409116046
"ALZPOT5R8BMMD",0.55,0.200430292225747
"AMUZ8VMNP6L2A",0.25,-1.72370051314142
"A14LW6D1Q84FC6",0.475,-0.280602409116046
"A1F2MFSHXTGAVD",0.45,-0.440946642896643
"A1TK0ZMZ571GG0",0.225,-1.88404474692202
"A2EOOF9D135HQ1",0.625,0.681462993567538
"A2J5DN5UMU0A3Z",0.825,1.96421686381232
"A3PKJ0CX86ZAWN",0.675,1.00215146112873
"A3ROADR7T6811",0.65,0.841807227348136
"A3SKEW89V5S0DI",0.275,-1.56335627936082
"A6BQ0GVCHG2CM",0.425,-0.60129087667724
"A7OVF55GAEQ30",0.4,-0.761635110457837
"A1FDPHX8S6G1WM",0.375,-0.921979344238435
"A1L7FGEK7RRXDY",0.525,0.0400860584451492
"A25ZFH3PBOTIIW",0.45,-0.440946642896643
"A2BI6LJSH72Z8F",0.6,0.521118759786941
"A2V27A9GZA1NR2",0.65,0.841807227348136
"A2WYCY1FMQOD5F",0.325,-1.24266781179963
"A3696JXTRKL2FI",0.625,0.681462993567538
"A36O6HV8LCXLJR",0.475,-0.280602409116046
"A3NPEUMTD4PCJD",0.525,0.0400860584451492
"A11HVP5RIG92VD",0.475,-0.280602409116046
"A1PE6QYIXPXXMT",0.65,0.841807227348136
"A1RUFGYQJQMOKT",0.4,-0.761635110457837
"A1YZ1KLA7ASXK7",0.625,0.681462993567538
"A26FQ2XNQB9RQG",0.55,0.200430292225747
"A37DO9Z1XZCLBN",0.4,-0.761635110457837
"A9U3SMM4J0XF8",0.55,0.200430292225747
"ABUXM7VAW5SKJ",0.925,2.60559379893471
"APUPF3D94XYUQ",0.75,1.48318416247052
"AS0Q47RFF7G5S",0.9,2.44524956515411
"A1EKUECDQ1GTC1",0.525,0.0400860584451492
"A1HDRB3VB48WJ8",0.475,-0.280602409116046
"a21kldyy9rz2p",0.35,-1.08232357801903
"A23S3TBFRILU5H",0.8,1.80387263003172
"A24B5UF6RMHYGX",0.2,-2.04438898070262
"A256SILBF4K00K",0.625,0.681462993567538
"A38TRCGRVHE205",0.525,0.0400860584451492
"A3LDI9J4FZ6S0Q",0.625,0.681462993567538
"AVI7K876BV3QL",0.5,-0.120258175335448
"A1ZBCPFZH8XT7X",0.525,0.0400860584451492
"A21KAF2UPPRWH7",0.625,0.681462993567538
"A2FSO42T7M8MFY",0.925,2.60559379893471
"A2XRKDUZM4SQ42",0.6,0.521118759786941
"A3BUWQ5C39GRQC",0.375,-0.921979344238435
"A3U74S280Z4B0",0.45,-0.440946642896643
"A4ZW4GNQ98HV6",0.625,0.681462993567538
"A77K8W55MJEKX",0.475,-0.280602409116046
"AHI8X7NP92DAV",0.375,-0.921979344238435
"AJALV8WOILDPA",0.45,-0.440946642896643
"A14OTLWWDLIHG0",0.325,-1.24266781179963
"A1E610OYLMKW82",0.6,0.521118759786941
"A1N8BW04V76ZSY",0.525,0.0400860584451492
"A2HYN1BAX7XB4Y",0.5,-0.120258175335448
"A2LQ6RRTXQILFC",0.6,0.521118759786941
"A2YI7SHAUE3JLU",0.45,-0.440946642896643
"A3EHI7J2E5DSJK",0.175,-2.20473321448321
"A3EZ3U4I5L5WT9",0.475,-0.280602409116046
"A3S2CI33U988P7",0.325,-1.24266781179963
"A3VKMZEZL3CCPN",0.475,-0.280602409116046
"ANI98EM130CXL",0.675,1.00215146112873
