"sub.id","prop_correct","z"
"A26FQ2XNQB9RQG",0.45,-0.339655666647273
"A37DO9Z1XZCLBN",0.425,-0.50948349997091
"A9U3SMM4J0XF8",0.475,-0.169827833323637
"ABUXM7VAW5SKJ",0.925,2.88707316650182
"APUPF3D94XYUQ",0.6,0.679311333294546
"AS0Q47RFF7G5S",1,3.39655666647273
"A1EKUECDQ1GTC1",0.575,0.509483499970909
"A1HDRB3VB48WJ8",0.4,-0.679311333294546
"a21kldyy9rz2p",0.35,-1.01896699994182
"A23S3TBFRILU5H",0.6,0.679311333294546
"A24B5UF6RMHYGX",0.25,-1.69827833323637
"A256SILBF4K00K",0.775,1.86810616656
"A38TRCGRVHE205",0.525,0.169827833323637
"A3LDI9J4FZ6S0Q",0.525,0.169827833323637
"AVI7K876BV3QL",0.775,1.86810616656
"A1ZBCPFZH8XT7X",0.45,-0.339655666647273
"A21KAF2UPPRWH7",0.4,-0.679311333294546
"A2FSO42T7M8MFY",0.8,2.03793399988364
"A2XRKDUZM4SQ42",0.6,0.679311333294546
"A3BUWQ5C39GRQC",0.3,-1.35862266658909
"A3U74S280Z4B0",0.425,-0.50948349997091
"A4ZW4GNQ98HV6",0.45,-0.339655666647273
"A77K8W55MJEKX",0.425,-0.50948349997091
"AHI8X7NP92DAV",0.4,-0.679311333294546
"AJALV8WOILDPA",0.375,-0.849139166618183
"A14OTLWWDLIHG0",0.45,-0.339655666647273
"A1E610OYLMKW82",0.5,0
"A1N8BW04V76ZSY",0.475,-0.169827833323637
"A2HYN1BAX7XB4Y",0.45,-0.339655666647273
"A2LQ6RRTXQILFC",0.6,0.679311333294546
"A2YI7SHAUE3JLU",0.475,-0.169827833323637
"A3EHI7J2E5DSJK",0.2,-2.03793399988364
"A3EZ3U4I5L5WT9",0.325,-1.18879483326546
"A3S2CI33U988P7",0.425,-0.50948349997091
"A3VKMZEZL3CCPN",0.65,1.01896699994182
"ANI98EM130CXL",0.575,0.509483499970909
