"sub.id","prop_correct","z"
"A3PKJ0CX86ZAWN",0.725,2.06664244215499
"A3ROADR7T6811",0.675,1.75331699293377
"A3SKEW89V5S0DI",0.275,-0.753286600836026
"A6BQ0GVCHG2CM",0.225,-1.06661205005725
"A7OVF55GAEQ30",0.425,0.186689746827646
"A1FDPHX8S6G1WM",0.25,-0.909949325446639
"A1L7FGEK7RRXDY",0.3,-0.596623876225415
"A25ZFH3PBOTIIW",0.275,-0.753286600836026
"A2BI6LJSH72Z8F",0.325,-0.439961151614802
"A2V27A9GZA1NR2",0.625,1.43999154371254
"A2WYCY1FMQOD5F",0.225,-1.06661205005725
"A3696JXTRKL2FI",0.325,-0.439961151614802
"A36O6HV8LCXLJR",0.475,0.50001519604887
"A3NPEUMTD4PCJD",0.475,0.50001519604887
"A11HVP5RIG92VD",0.375,-0.126635702393578
"A1PE6QYIXPXXMT",0.5,0.656677920659483
"A1RUFGYQJQMOKT",0.275,-0.753286600836026
"A1YZ1KLA7ASXK7",0.45,0.343352471438258
"A26FQ2XNQB9RQG",0.5,0.656677920659483
"A37DO9Z1XZCLBN",0.275,-0.753286600836026
"A9U3SMM4J0XF8",0.3,-0.596623876225415
"ABUXM7VAW5SKJ",0.925,3.31994423903989
"APUPF3D94XYUQ",0.375,-0.126635702393578
"AS0Q47RFF7G5S",0.875,3.00661878981866
"A1EKUECDQ1GTC1",0.45,0.343352471438258
"A1HDRB3VB48WJ8",0.45,0.343352471438258
"a21kldyy9rz2p",0.325,-0.439961151614802
"A23S3TBFRILU5H",0.5,0.656677920659483
"A24B5UF6RMHYGX",0.175,-1.37993749927848
"A256SILBF4K00K",0.525,0.813340645270095
"A38TRCGRVHE205",0.4,0.0300270222170342
"A3LDI9J4FZ6S0Q",0.65,1.59665426832316
"AVI7K876BV3QL",0.375,-0.126635702393578
"A1ZBCPFZH8XT7X",0.35,-0.28329842700419
"A21KAF2UPPRWH7",0.2,-1.22327477466786
"A2FSO42T7M8MFY",0.9,3.16328151442928
"A2XRKDUZM4SQ42",0.4,0.0300270222170342
"A3BUWQ5C39GRQC",0.2,-1.22327477466786
"A3U74S280Z4B0",0.35,-0.28329842700419
"A4ZW4GNQ98HV6",0.6,1.28332881910193
"A77K8W55MJEKX",0.575,1.12666609449132
"AHI8X7NP92DAV",0.25,-0.909949325446639
"AJALV8WOILDPA",0.325,-0.439961151614802
"A14OTLWWDLIHG0",0.275,-0.753286600836026
"A1E610OYLMKW82",0.35,-0.28329842700419
"A1N8BW04V76ZSY",0.35,-0.28329842700419
"A2HYN1BAX7XB4Y",0.35,-0.28329842700419
"A2LQ6RRTXQILFC",0.375,-0.126635702393578
"A2YI7SHAUE3JLU",0.275,-0.753286600836026
"A3EHI7J2E5DSJK",0.05,-2.16325112233154
"A3EZ3U4I5L5WT9",0.2,-1.22327477466786
"A3S2CI33U988P7",0.25,-0.909949325446639
"A3VKMZEZL3CCPN",0.35,-0.28329842700419
"ANI98EM130CXL",0.425,0.186689746827646
