Key,Username,Version,List,Human,Lev0,Lev1,Lev2,Lev3,Lev4,Lev5
FIGHTS,A3RQN5RZD1,B,3,1,1,1,1,1,1,1
FINGERPRINTS,A3RQN5RZD1,B,3,1,1,1,1,1,1,1
GUARD,A3RQN5RZD1,B,3,1,0,0,0,0,0,0
INMATE,A3RQN5RZD1,B,3,1,0,0,0,0,0,0
NEEDLE,A3RQN5RZD1,B,3,1,1,1,1,1,1,1
OFFICER,A3RQN5RZD1,B,3,0,0,0,0,0,0,0
PISTOL,A3RQN5RZD1,B,3,1,1,1,1,1,1,1
SHACKLE,A3RQN5RZD1,B,3,0,0,0,0,0,0,0
TATTOO,A3RQN5RZD1,B,3,1,1,1,1,1,1,1
TOWER,A3RQN5RZD1,B,3,1,1,1,1,1,1,1
WEIGHTS,A3RQN5RZD1,B,3,1,1,1,1,1,1,1
BRUSH,A3S2CI33U988P7,F,2,1,1,1,1,1,1,1
CANDLE,A3S2CI33U988P7,F,2,0,0,0,0,0,0,0
COMB,A3S2CI33U988P7,F,2,1,1,1,1,1,1,1
CURLING IRON,A3S2CI33U988P7,F,2,1,1,1,1,1,1,1
DEODORANT,A3S2CI33U988P7,F,2,1,1,1,1,1,1,1
FAUCET,A3S2CI33U988P7,F,2,0,0,0,0,0,0,0
HAIR DRYER,A3S2CI33U988P7,F,2,1,1,1,1,1,1,1
LOOFAH,A3S2CI33U988P7,F,2,0,0,0,0,0,0,0
LOTION,A3S2CI33U988P7,F,2,0,0,0,0,0,0,0
MAT,A3S2CI33U988P7,F,2,0,0,0,0,0,0,0
MEDICINE,A3S2CI33U988P7,F,2,0,0,0,0,0,0,0
MOUTHWASH,A3S2CI33U988P7,F,2,0,0,0,0,0,0,0
PLUNGER,A3S2CI33U988P7,F,2,0,0,0,0,0,0,0
SCALE,A3S2CI33U988P7,F,2,0,0,0,0,0,0,0
SHAMPOO,A3S2CI33U988P7,F,2,0,0,0,0,0,0,0
SHAVER,A3S2CI33U988P7,F,2,0,0,0,0,0,0,0
SOAP,A3S2CI33U988P7,F,2,0,0,0,0,0,0,0
TILE,A3S2CI33U988P7,F,2,1,1,1,1,1,1,1
TWEEZERS,A3S2CI33U988P7,F,2,0,0,0,0,0,0,0
VANITY,A3S2CI33U988P7,F,2,0,0,0,0,0,0,0
ALARM,A3S2CI33U988P7,F,3,0,0,0,0,0,0,0
BARS,A3S2CI33U988P7,F,3,1,1,1,1,1,1,1
BUNKBED,A3S2CI33U988P7,F,3,0,0,0,0,0,0,0
CAFETERIA,A3S2CI33U988P7,F,3,0,0,0,0,0,0,0
CELL,A3S2CI33U988P7,F,3,1,1,1,1,1,1,1
CHAIN,A3S2CI33U988P7,F,3,1,1,1,1,1,1,1
CHAINLINK,A3S2CI33U988P7,F,3,1,1,1,1,1,1,1
CIGARETTE,A3S2CI33U988P7,F,3,1,1,1,1,1,1,1
DETECTIVE,A3S2CI33U988P7,F,3,0,0,0,0,0,0,0
FIGHTS,A3S2CI33U988P7,F,3,0,0,0,0,0,0,0
FINGERPRINTS,A3S2CI33U988P7,F,3,0,0,0,0,0,0,0
GUARD,A3S2CI33U988P7,F,3,1,0,0,0,0,0,0
INMATE,A3S2CI33U988P7,F,3,0,0,0,0,0,0,0
NEEDLE,A3S2CI33U988P7,F,3,0,0,0,0,0,0,0
OFFICER,A3S2CI33U988P7,F,3,0,0,0,0,0,0,0
PISTOL,A3S2CI33U988P7,F,3,0,0,0,0,0,0,0
SHACKLE,A3S2CI33U988P7,F,3,0,0,0,0,0,0,0
TATTOO,A3S2CI33U988P7,F,3,1,0,0,0,0,0,0
TOWER,A3S2CI33U988P7,F,3,0,0,0,0,0,0,0
WEIGHTS,A3S2CI33U988P7,F,3,0,0,0,0,0,0,0
BICYCLE,A3S7RHLILDU,C,2,0,1,1,1,1,1,1
BOTTLE,A3S7RHLILDU,C,2,1,0,0,0,0,0,0
DREIDEL,A3S7RHLILDU,C,2,1,0,0,0,0,0,0
GEAR,A3S7RHLILDU,C,2,0,0,0,0,0,0,0
GYROSCOPE,A3S7RHLILDU,C,2,1,1,1,1,1,1,1
HURRICANE,A3S7RHLILDU,C,2,0,0,0,0,0,0,0
ORB,A3S7RHLILDU,C,2,1,0,0,0,0,0,0
PINWHEEL,A3S7RHLILDU,C,2,0,0,0,0,0,0,0
PROPELLER,A3S7RHLILDU,C,2,1,0,0,0,0,0,0
RECORD,A3S7RHLILDU,C,2,1,0,0,0,0,0,0
ROTISSERIE,A3S7RHLILDU,C,2,0,0,0,0,0,0,0
ROULETTE,A3S7RHLILDU,C,2,0,0,0,0,0,0,0
SATELLITE,A3S7RHLILDU,C,2,1,0,0,0,0,0,0
SPHERE,A3S7RHLILDU,C,2,1,1,1,1,1,1,1
SPIRAL,A3S7RHLILDU,C,2,0,0,0,0,0,0,0
SPOOL,A3S7RHLILDU,C,2,1,1,1,1,1,1,1
TOP,A3S7RHLILDU,C,2,0,1,1,1,1,1,1
TORNADO,A3S7RHLILDU,C,2,0,1,1,1,1,1,1
WINDMILL,A3S7RHLILDU,C,2,0,0,0,0,0,0,0
YO-YO,A3S7RHLILDU,C,2,1,0,0,0,0,0,0
BARN,A3S7RHLILDU,C,6,0,0,0,0,0,0,0
BASEBALL BAT,A3S7RHLILDU,C,6,1,1,1,1,1,1,1
BENCH,A3S7RHLILDU,C,6,0,0,0,0,0,0,0
BOOMERANG,A3S7RHLILDU,C,6,0,0,0,0,0,0,0
CABINET,A3S7RHLILDU,C,6,0,0,0,0,0,0,0
CHAIR,A3S7RHLILDU,C,6,1,1,1,1,1,1,1
CLOGS,A3S7RHLILDU,C,6,0,1,1,1,1,1,1
DESK,A3S7RHLILDU,C,6,1,0,0,0,0,0,0
DOCK,A3S7RHLILDU,C,6,0,0,0,0,0,0,0
DOOR,A3S7RHLILDU,C,6,0,0,0,0,0,0,0
GAZEBO,A3S7RHLILDU,C,6,0,0,0,0,0,0,0
HOUSE,A3S7RHLILDU,C,6,0,1,1,1,1,1,1
PENCIL,A3S7RHLILDU,C,6,1,1,1,1,1,1,1
ROCKING HORSE,A3S7RHLILDU,C,6,0,0,0,0,0,0,0
RULER,A3S7RHLILDU,C,6,0,1,1,1,1,1,1
SHELF,A3S7RHLILDU,C,6,0,0,0,0,0,0,0
SHIP,A3S7RHLILDU,C,6,0,1,1,1,1,1,1
SLED,A3S7RHLILDU,C,6,0,0,0,0,0,0,0
STAIRS,A3S7RHLILDU,C,6,0,0,0,0,0,0,0
TABLE,A3S7RHLILDU,C,6,1,1,1,1,1,1,1
BICYCLE,A3SATHBTQSI,A,2,1,1,1,1,1,1,1
BOTTLE,A3SATHBTQSI,A,2,1,1,1,1,1,1,1
DREIDEL,A3SATHBTQSI,A,2,1,1,1,1,1,1,1
GEAR,A3SATHBTQSI,A,2,0,0,0,0,0,0,0
GYROSCOPE,A3SATHBTQSI,A,2,1,1,1,1,1,1,1
HURRICANE,A3SATHBTQSI,A,2,0,0,0,0,0,0,0
ORB,A3SATHBTQSI,A,2,1,1,1,1,1,1,1
PINWHEEL,A3SATHBTQSI,A,2,0,0,0,0,0,0,0
PROPELLER,A3SATHBTQSI,A,2,0,0,0,0,0,0,0
RECORD,A3SATHBTQSI,A,2,0,0,0,0,0,0,0
ROTISSERIE,A3SATHBTQSI,A,2,0,0,0,0,0,0,0
ROULETTE,A3SATHBTQSI,A,2,1,1,1,1,1,1,1
SATELLITE,A3SATHBTQSI,A,2,0,0,0,0,0,0,0
SPHERE,A3SATHBTQSI,A,2,0,0,0,0,0,0,0
SPIRAL,A3SATHBTQSI,A,2,1,1,1,1,1,1,1
SPOOL,A3SATHBTQSI,A,2,0,1,1,1,1,1,1
TOP,A3SATHBTQSI,A,2,0,0,0,0,0,0,0
TORNADO,A3SATHBTQSI,A,2,0,0,0,0,0,0,0
WINDMILL,A3SATHBTQSI,A,2,0,0,0,0,0,0,0
YO-YO,A3SATHBTQSI,A,2,0,0,0,0,0,0,0
BARN,A3SATHBTQSI,A,6,0,0,0,0,0,0,0
BASEBALL BAT,A3SATHBTQSI,A,6,0,0,0,0,1,1,1
BENCH,A3SATHBTQSI,A,6,0,0,0,0,0,0,0
BOOMERANG,A3SATHBTQSI,A,6,0,0,0,0,0,0,0
CABINET,A3SATHBTQSI,A,6,1,1,1,1,1,1,1
CHAIR,A3SATHBTQSI,A,6,0,0,0,0,0,0,0
CLOGS,A3SATHBTQSI,A,6,0,0,0,0,0,0,0
DESK,A3SATHBTQSI,A,6,1,1,1,1,1,1,1
DOCK,A3SATHBTQSI,A,6,1,1,1,1,1,1,1
DOOR,A3SATHBTQSI,A,6,1,1,1,1,1,1,1
GAZEBO,A3SATHBTQSI,A,6,1,1,1,1,1,1,1
HOUSE,A3SATHBTQSI,A,6,0,0,0,0,0,0,0
PENCIL,A3SATHBTQSI,A,6,1,1,1,1,1,1,1
ROCKING HORSE,A3SATHBTQSI,A,6,0,0,0,0,0,0,0
RULER,A3SATHBTQSI,A,6,1,1,1,1,1,1,1
SHELF,A3SATHBTQSI,A,6,0,0,0,0,0,0,0
SHIP,A3SATHBTQSI,A,6,0,0,0,0,0,0,0
SLED,A3SATHBTQSI,A,6,0,0,0,0,0,0,0
STAIRS,A3SATHBTQSI,A,6,0,0,0,0,0,0,0
TABLE,A3SATHBTQSI,A,6,0,0,0,0,0,0,0
BRUSH,A3SKEW89V5,D,2,0,0,0,0,0,0,0
CANDLE,A3SKEW89V5,D,2,0,0,0,0,0,0,0
COMB,A3SKEW89V5,D,2,0,0,0,0,0,0,0
CURLING IRON,A3SKEW89V5,D,2,1,1,1,1,1,1,1
DEODORANT,A3SKEW89V5,D,2,0,0,0,0,0,0,0
FAUCET,A3SKEW89V5,D,2,0,0,0,0,0,0,0
HAIR DRYER,A3SKEW89V5,D,2,0,0,0,0,0,0,0
LOOFAH,A3SKEW89V5,D,2,1,1,1,1,1,1,1
LOTION,A3SKEW89V5,D,2,1,1,1,1,1,1,1
MAT,A3SKEW89V5,D,2,0,0,0,0,0,0,0
MEDICINE,A3SKEW89V5,D,2,0,0,0,0,0,0,0
MOUTHWASH,A3SKEW89V5,D,2,0,0,0,0,0,0,0
PLUNGER,A3SKEW89V5,D,2,0,0,0,0,0,0,0
SCALE,A3SKEW89V5,D,2,0,0,0,0,0,0,0
SHAMPOO,A3SKEW89V5,D,2,0,0,0,0,0,0,0
SHAVER,A3SKEW89V5,D,2,0,0,0,0,0,0,0
SOAP,A3SKEW89V5,D,2,0,0,0,0,0,0,0
TILE,A3SKEW89V5,D,2,1,1,1,1,1,1,1
TWEEZERS,A3SKEW89V5,D,2,0,0,0,0,0,0,0
VANITY,A3SKEW89V5,D,2,1,1,1,1,1,1,1
ALARM,A3SKEW89V5,D,3,0,0,0,0,0,0,0
BARS,A3SKEW89V5,D,3,1,1,1,1,1,1,1
BUNKBED,A3SKEW89V5,D,3,0,0,0,0,0,0,0
CAFETERIA,A3SKEW89V5,D,3,0,0,0,0,0,0,0
CELL,A3SKEW89V5,D,3,1,1,1,1,1,1,1
CHAIN,A3SKEW89V5,D,3,0,0,0,0,0,0,0
CHAINLINK,A3SKEW89V5,D,3,1,1,1,1,1,1,1
CIGARETTE,A3SKEW89V5,D,3,0,0,0,0,0,0,0
DETECTIVE,A3SKEW89V5,D,3,1,1,1,1,1,1,1
FIGHTS,A3SKEW89V5,D,3,0,0,0,0,0,0,0
FINGERPRINTS,A3SKEW89V5,D,3,1,1,1,1,1,1,1
GUARD,A3SKEW89V5,D,3,0,0,0,0,0,0,0
INMATE,A3SKEW89V5,D,3,1,1,1,1,1,1,1
NEEDLE,A3SKEW89V5,D,3,0,0,0,0,0,0,0
OFFICER,A3SKEW89V5,D,3,0,0,0,0,0,0,0
PISTOL,A3SKEW89V5,D,3,0,0,0,0,0,0,0
SHACKLE,A3SKEW89V5,D,3,0,0,0,0,0,0,0
TATTOO,A3SKEW89V5,D,3,0,0,0,0,0,0,0
TOWER,A3SKEW89V5,D,3,0,0,0,0,0,0,0
WEIGHTS,A3SKEW89V5,D,3,0,0,0,0,0,0,0
BRUSH,A3U74S280Z4,F,2,0,0,0,0,0,0,0
CANDLE,A3U74S280Z4,F,2,1,1,1,1,1,1,1
COMB,A3U74S280Z4,F,2,1,1,1,1,1,1,1
CURLING IRON,A3U74S280Z4,F,2,1,1,1,1,1,1,1
DEODORANT,A3U74S280Z4,F,2,0,0,0,0,0,0,0
FAUCET,A3U74S280Z4,F,2,1,1,1,1,1,1,1
HAIR DRYER,A3U74S280Z4,F,2,1,1,1,1,1,1,1
LOOFAH,A3U74S280Z4,F,2,0,0,0,0,0,0,0
LOTION,A3U74S280Z4,F,2,0,0,0,0,0,0,0
MAT,A3U74S280Z4,F,2,1,1,1,1,1,1,1
MEDICINE,A3U74S280Z4,F,2,0,0,0,0,0,0,0
MOUTHWASH,A3U74S280Z4,F,2,0,0,0,0,0,0,0
PLUNGER,A3U74S280Z4,F,2,1,1,1,1,1,1,1
SCALE,A3U74S280Z4,F,2,1,1,1,1,1,1,1
SHAMPOO,A3U74S280Z4,F,2,0,0,0,0,0,0,0
SHAVER,A3U74S280Z4,F,2,0,0,0,0,0,0,0
SOAP,A3U74S280Z4,F,2,0,0,0,0,0,0,0
TILE,A3U74S280Z4,F,2,0,0,0,0,0,0,0
TWEEZERS,A3U74S280Z4,F,2,1,1,1,1,1,1,1
VANITY,A3U74S280Z4,F,2,0,0,0,0,0,0,0
ALARM,A3U74S280Z4,F,3,0,0,0,0,0,0,0
BARS,A3U74S280Z4,F,3,1,1,1,1,1,1,1
BUNKBED,A3U74S280Z4,F,3,0,0,0,0,0,0,0
CAFETERIA,A3U74S280Z4,F,3,0,0,0,0,0,0,0
CELL,A3U74S280Z4,F,3,1,1,1,1,1,1,1
CHAIN,A3U74S280Z4,F,3,0,0,0,0,0,0,0
CHAINLINK,A3U74S280Z4,F,3,1,1,1,1,1,1,1
CIGARETTE,A3U74S280Z4,F,3,0,0,0,0,0,0,0
DETECTIVE,A3U74S280Z4,F,3,1,1,1,1,1,1,1
FIGHTS,A3U74S280Z4,F,3,0,0,0,0,0,0,0
FINGERPRINTS,A3U74S280Z4,F,3,0,0,0,0,0,0,0
GUARD,A3U74S280Z4,F,3,1,1,1,1,1,1,1
INMATE,A3U74S280Z4,F,3,0,0,0,0,0,0,0
NEEDLE,A3U74S280Z4,F,3,1,1,1,1,1,1,1
OFFICER,A3U74S280Z4,F,3,1,1,1,1,1,1,1
PISTOL,A3U74S280Z4,F,3,1,1,1,1,1,1,1
SHACKLE,A3U74S280Z4,F,3,0,0,0,0,0,0,0
TATTOO,A3U74S280Z4,F,3,0,0,0,0,0,0,0
TOWER,A3U74S280Z4,F,3,1,1,1,1,1,1,1
WEIGHTS,A3U74S280Z4,F,3,0,0,0,0,0,0,0
BRUSH,A3VKMZEZL3CCPN,F,2,1,1,1,1,1,1,1
CANDLE,A3VKMZEZL3CCPN,F,2,0,0,0,0,0,0,0
COMB,A3VKMZEZL3CCPN,F,2,0,0,0,0,0,0,0
CURLING IRON,A3VKMZEZL3CCPN,F,2,1,1,1,1,1,1,1
DEODORANT,A3VKMZEZL3CCPN,F,2,0,0,0,0,0,0,0
FAUCET,A3VKMZEZL3CCPN,F,2,0,0,0,0,0,0,0
HAIR DRYER,A3VKMZEZL3CCPN,F,2,1,1,1,1,1,1,1
LOOFAH,A3VKMZEZL3CCPN,F,2,1,1,1,1,1,1,1
LOTION,A3VKMZEZL3CCPN,F,2,1,1,1,1,1,1,1
MAT,A3VKMZEZL3CCPN,F,2,0,0,0,0,0,0,0
MEDICINE,A3VKMZEZL3CCPN,F,2,0,0,0,0,0,0,0
MOUTHWASH,A3VKMZEZL3CCPN,F,2,0,0,0,0,0,0,0
PLUNGER,A3VKMZEZL3CCPN,F,2,1,1,1,1,1,1,1
SCALE,A3VKMZEZL3CCPN,F,2,1,1,1,1,1,1,1
SHAMPOO,A3VKMZEZL3CCPN,F,2,1,1,1,1,1,1,1
SHAVER,A3VKMZEZL3CCPN,F,2,1,1,1,1,1,1,1
SOAP,A3VKMZEZL3CCPN,F,2,1,1,1,1,1,1,1
TILE,A3VKMZEZL3CCPN,F,2,1,1,1,1,1,1,1
TWEEZERS,A3VKMZEZL3CCPN,F,2,1,1,1,1,1,1,1
VANITY,A3VKMZEZL3CCPN,F,2,1,1,1,1,1,1,1
ALARM,A3VKMZEZL3CCPN,F,3,0,1,1,0,1,1,1
BARS,A3VKMZEZL3CCPN,F,3,0,0,0,0,1,1,1
BUNKBED,A3VKMZEZL3CCPN,F,3,0,0,0,0,0,0,0
CAFETERIA,A3VKMZEZL3CCPN,F,3,0,1,1,0,1,1,1
CELL,A3VKMZEZL3CCPN,F,3,0,0,0,0,0,0,0
CHAIN,A3VKMZEZL3CCPN,F,3,0,0,0,0,1,1,1
CHAINLINK,A3VKMZEZL3CCPN,F,3,0,1,1,0,1,1,1
CIGARETTE,A3VKMZEZL3CCPN,F,3,0,0,0,0,1,1,1
DETECTIVE,A3VKMZEZL3CCPN,F,3,0,1,1,0,0,1,1
FIGHTS,A3VKMZEZL3CCPN,F,3,0,1,1,0,0,1,1
FINGERPRINTS,A3VKMZEZL3CCPN,F,3,0,0,0,0,0,1,1
GUARD,A3VKMZEZL3CCPN,F,3,0,0,0,0,1,1,1
INMATE,A3VKMZEZL3CCPN,F,3,0,0,0,0,1,1,1
NEEDLE,A3VKMZEZL3CCPN,F,3,0,0,0,0,0,0,0
OFFICER,A3VKMZEZL3CCPN,F,3,0,1,1,0,0,1,1
PISTOL,A3VKMZEZL3CCPN,F,3,0,0,0,0,1,1,1
SHACKLE,A3VKMZEZL3CCPN,F,3,0,1,1,0,1,1,1
TATTOO,A3VKMZEZL3CCPN,F,3,0,0,0,0,1,1,1
TOWER,A3VKMZEZL3CCPN,F,3,0,0,0,0,1,1,1
WEIGHTS,A3VKMZEZL3CCPN,F,3,0,0,0,0,0,1,1
BRUSH,A3Z8J9G2CIQ,B,2,1,0,0,1,1,1,1
CANDLE,A3Z8J9G2CIQ,B,2,0,0,0,0,0,0,0
COMB,A3Z8J9G2CIQ,B,2,1,0,0,0,0,0,0
CURLING IRON,A3Z8J9G2CIQ,B,2,1,0,0,1,1,1,1
DEODORANT,A3Z8J9G2CIQ,B,2,1,1,1,0,0,0,0
FAUCET,A3Z8J9G2CIQ,B,2,0,1,1,0,0,0,0
HAIR DRYER,A3Z8J9G2CIQ,B,2,1,1,1,1,1,1,1
LOOFAH,A3Z8J9G2CIQ,B,2,0,0,0,0,0,0,0
LOTION,A3Z8J9G2CIQ,B,2,1,1,1,1,1,1,1
MAT,A3Z8J9G2CIQ,B,2,1,1,1,1,1,1,1
MEDICINE,A3Z8J9G2CIQ,B,2,0,0,0,0,0,0,0
MOUTHWASH,A3Z8J9G2CIQ,B,2,0,0,0,0,0,0,0
PLUNGER,A3Z8J9G2CIQ,B,2,0,0,0,0,0,0,0
SCALE,A3Z8J9G2CIQ,B,2,0,1,1,0,0,0,0
SHAMPOO,A3Z8J9G2CIQ,B,2,1,1,1,1,1,1,1
SHAVER,A3Z8J9G2CIQ,B,2,0,1,1,0,0,0,0
SOAP,A3Z8J9G2CIQ,B,2,1,0,0,1,1,1,1
TILE,A3Z8J9G2CIQ,B,2,0,0,0,0,0,0,0
TWEEZERS,A3Z8J9G2CIQ,B,2,0,0,0,0,0,0,0
VANITY,A3Z8J9G2CIQ,B,2,0,0,0,0,0,0,0
ALARM,A3Z8J9G2CIQ,B,3,0,0,0,0,0,0,0
BARS,A3Z8J9G2CIQ,B,3,0,0,0,0,0,0,0
BUNKBED,A3Z8J9G2CIQ,B,3,0,1,1,0,0,0,0
CAFETERIA,A3Z8J9G2CIQ,B,3,0,1,1,0,0,0,0
CELL,A3Z8J9G2CIQ,B,3,1,0,0,1,1,1,1
CHAIN,A3Z8J9G2CIQ,B,3,1,0,0,1,1,1,1
CHAINLINK,A3Z8J9G2CIQ,B,3,1,1,1,1,1,1,1
CIGARETTE,A3Z8J9G2CIQ,B,3,1,1,1,0,0,0,0
DETECTIVE,A3Z8J9G2CIQ,B,3,1,1,1,1,1,1,1
FIGHTS,A3Z8J9G2CIQ,B,3,1,1,1,1,1,1,1
FINGERPRINTS,A3Z8J9G2CIQ,B,3,1,1,1,0,0,0,0
GUARD,A3Z8J9G2CIQ,B,3,0,0,0,0,0,0,0
INMATE,A3Z8J9G2CIQ,B,3,0,1,1,0,0,0,0
NEEDLE,A3Z8J9G2CIQ,B,3,1,1,1,1,1,1,1
OFFICER,A3Z8J9G2CIQ,B,3,1,1,1,1,1,1,1
PISTOL,A3Z8J9G2CIQ,B,3,1,0,0,1,1,1,1
SHACKLE,A3Z8J9G2CIQ,B,3,0,1,1,0,0,0,0
TATTOO,A3Z8J9G2CIQ,B,3,0,0,0,0,0,0,0
TOWER,A3Z8J9G2CIQ,B,3,0,0,0,0,0,0,0
WEIGHTS,A3Z8J9G2CIQ,B,3,0,1,1,0,0,0,0
BRUSH,A4ZW4GNQ9,F,2,0,0,0,0,0,0,0
CANDLE,A4ZW4GNQ9,F,2,0,1,1,0,0,0,0
COMB,A4ZW4GNQ9,F,2,1,0,0,1,1,1,1
CURLING IRON,A4ZW4GNQ9,F,2,1,0,0,1,1,1,1
DEODORANT,A4ZW4GNQ9,F,2,0,1,1,0,0,0,0
FAUCET,A4ZW4GNQ9,F,2,0,1,1,0,0,0,0
HAIR DRYER,A4ZW4GNQ9,F,2,1,1,1,1,1,1,1
LOOFAH,A4ZW4GNQ9,F,2,1,1,1,1,1,1,1
LOTION,A4ZW4GNQ9,F,2,1,0,0,1,1,1,1
MAT,A4ZW4GNQ9,F,2,1,1,1,1,1,1,1
MEDICINE,A4ZW4GNQ9,F,2,1,1,1,1,1,1,1
MOUTHWASH,A4ZW4GNQ9,F,2,0,0,0,0,0,0,0
PLUNGER,A4ZW4GNQ9,F,2,1,0,0,1,1,1,1
SCALE,A4ZW4GNQ9,F,2,1,1,1,1,1,1,1
SHAMPOO,A4ZW4GNQ9,F,2,1,1,1,1,1,1,1
SHAVER,A4ZW4GNQ9,F,2,0,0,0,0,0,0,0
SOAP,A4ZW4GNQ9,F,2,1,0,0,1,1,1,1
TILE,A4ZW4GNQ9,F,2,0,1,1,0,0,0,0
TWEEZERS,A4ZW4GNQ9,F,2,0,0,0,0,0,0,0
VANITY,A4ZW4GNQ9,F,2,1,1,1,1,1,1,1
ALARM,A4ZW4GNQ9,F,3,0,1,1,0,0,0,0
BARS,A4ZW4GNQ9,F,3,1,0,0,1,1,1,1
BUNKBED,A4ZW4GNQ9,F,3,1,0,0,0,1,1,1
CAFETERIA,A4ZW4GNQ9,F,3,0,0,0,0,0,0,0
CELL,A4ZW4GNQ9,F,3,1,0,0,1,1,1,1
CHAIN,A4ZW4GNQ9,F,3,1,0,0,1,1,1,1
CHAINLINK,A4ZW4GNQ9,F,3,1,0,0,1,1,1,1
CIGARETTE,A4ZW4GNQ9,F,3,1,1,1,1,1,1,1
DETECTIVE,A4ZW4GNQ9,F,3,0,0,0,0,0,0,0
FIGHTS,A4ZW4GNQ9,F,3,1,1,1,1,1,1,1
FINGERPRINTS,A4ZW4GNQ9,F,3,1,0,0,1,1,1,1
GUARD,A4ZW4GNQ9,F,3,0,0,0,0,0,0,0
INMATE,A4ZW4GNQ9,F,3,0,0,0,0,0,0,0
NEEDLE,A4ZW4GNQ9,F,3,1,0,0,1,1,1,1
OFFICER,A4ZW4GNQ9,F,3,1,1,1,1,1,1,1
PISTOL,A4ZW4GNQ9,F,3,0,0,0,0,0,0,0
SHACKLE,A4ZW4GNQ9,F,3,0,1,1,0,0,0,0
TATTOO,A4ZW4GNQ9,F,3,1,0,0,1,1,1,1
TOWER,A4ZW4GNQ9,F,3,0,1,1,0,0,0,0
WEIGHTS,A4ZW4GNQ9,F,3,1,0,0,1,1,1,1
BRUSH,A6BQ0GVCHC,D,2,1,0,0,1,1,1,1
CANDLE,A6BQ0GVCHC,D,2,0,1,1,0,0,0,0
COMB,A6BQ0GVCHC,D,2,0,0,0,0,0,0,0
CURLING IRON,A6BQ0GVCHC,D,2,1,1,1,0,0,0,0
DEODORANT,A6BQ0GVCHC,D,2,0,1,1,0,0,0,0
FAUCET,A6BQ0GVCHC,D,2,0,1,1,0,0,0,0
HAIR DRYER,A6BQ0GVCHC,D,2,0,1,1,0,0,0,0
LOOFAH,A6BQ0GVCHC,D,2,1,0,0,1,1,1,1
LOTION,A6BQ0GVCHC,D,2,0,1,1,0,0,0,0
MAT,A6BQ0GVCHC,D,2,1,1,1,1,1,1,1
MEDICINE,A6BQ0GVCHC,D,2,0,0,0,0,0,0,0
MOUTHWASH,A6BQ0GVCHC,D,2,0,0,0,0,0,0,0
PLUNGER,A6BQ0GVCHC,D,2,0,1,1,0,0,0,0
SCALE,A6BQ0GVCHC,D,2,1,0,0,0,0,0,0
SHAMPOO,A6BQ0GVCHC,D,2,1,1,1,1,1,1,1
SHAVER,A6BQ0GVCHC,D,2,0,0,0,0,0,0,0
SOAP,A6BQ0GVCHC,D,2,1,0,0,1,1,1,1
TILE,A6BQ0GVCHC,D,2,0,0,0,0,0,0,0
TWEEZERS,A6BQ0GVCHC,D,2,1,0,0,1,1,1,1
VANITY,A6BQ0GVCHC,D,2,0,0,0,0,0,0,0
ALARM,A6BQ0GVCHC,D,3,0,1,1,0,0,0,0
BARS,A6BQ0GVCHC,D,3,1,0,0,1,1,1,1
BUNKBED,A6BQ0GVCHC,D,3,0,1,1,0,0,0,0
CAFETERIA,A6BQ0GVCHC,D,3,1,0,0,1,1,1,1
CELL,A6BQ0GVCHC,D,3,1,1,1,1,1,1,1
CHAIN,A6BQ0GVCHC,D,3,1,1,1,1,1,1,1
CHAINLINK,A6BQ0GVCHC,D,3,1,1,1,1,1,1,1
CIGARETTE,A6BQ0GVCHC,D,3,0,0,0,0,0,0,0
DETECTIVE,A6BQ0GVCHC,D,3,1,1,1,1,1,1,1
FIGHTS,A6BQ0GVCHC,D,3,1,1,1,1,1,1,1
FINGERPRINTS,A6BQ0GVCHC,D,3,0,1,1,0,0,0,0
GUARD,A6BQ0GVCHC,D,3,0,1,1,0,0,0,0
INMATE,A6BQ0GVCHC,D,3,1,0,0,1,1,1,1
NEEDLE,A6BQ0GVCHC,D,3,0,0,0,0,0,0,0
OFFICER,A6BQ0GVCHC,D,3,1,1,1,1,1,1,1
PISTOL,A6BQ0GVCHC,D,3,0,0,0,0,0,0,0
SHACKLE,A6BQ0GVCHC,D,3,0,0,0,0,0,0,0
TATTOO,A6BQ0GVCHC,D,3,0,0,0,0,0,0,0
TOWER,A6BQ0GVCHC,D,3,0,1,1,0,0,0,0
WEIGHTS,A6BQ0GVCHC,D,3,0,0,0,0,0,0,0
BRUSH,A70VF55GAE,D,2,1,1,1,1,1,1,1
CANDLE,A70VF55GAE,D,2,1,0,0,0,0,0,0
COMB,A70VF55GAE,D,2,0,0,0,1,1,1,1
CURLING IRON,A70VF55GAE,D,2,0,0,0,0,0,0,0
DEODORANT,A70VF55GAE,D,2,0,1,1,1,1,1,1
FAUCET,A70VF55GAE,D,2,0,1,1,1,1,1,1
HAIR DRYER,A70VF55GAE,D,2,0,1,1,1,1,1,1
LOOFAH,A70VF55GAE,D,2,0,0,0,0,0,0,0
LOTION,A70VF55GAE,D,2,0,1,1,1,1,1,1
MAT,A70VF55GAE,D,2,1,0,0,1,1,1,1
MEDICINE,A70VF55GAE,D,2,0,1,1,1,1,1,1
MOUTHWASH,A70VF55GAE,D,2,0,1,1,1,1,1,1
PLUNGER,A70VF55GAE,D,2,1,0,0,0,0,0,0
SCALE,A70VF55GAE,D,2,0,0,0,0,0,0,0
SHAMPOO,A70VF55GAE,D,2,0,0,0,1,1,1,1
