Key,Username,Version,List,list_type,Human,Lev0,Lev1,Lev2,Lev3,Lev4,Lev5
DOWEL,A25ZFH3PBOTIIW,D,6,Unrel,0,0,0,0,0,0,0
FOUL,A25ZFH3PBOTIIW,D,6,Unrel,1,1,1,1,1,1,1
IRON,A25ZFH3PBOTIIW,D,6,Unrel,0,0,0,0,0,0,0
JACKPOT,A25ZFH3PBOTIIW,D,6,Unrel,0,0,0,0,0,0,0
JAZZ,A25ZFH3PBOTIIW,D,6,Unrel,1,1,1,1,1,1,1
KNOCK,A25ZFH3PBOTIIW,D,6,Unrel,1,1,1,1,1,1,1
LADDER,A25ZFH3PBOTIIW,D,6,Unrel,0,0,0,0,0,0,0
LANDMARK,A25ZFH3PBOTIIW,D,6,Unrel,0,0,0,0,0,0,0
LASER,A25ZFH3PBOTIIW,D,6,Unrel,0,0,0,0,0,0,0
MASCOT,A25ZFH3PBOTIIW,D,6,Unrel,0,0,0,0,0,0,0
MAUVE,A25ZFH3PBOTIIW,D,6,Unrel,1,1,1,1,1,1,1
WINDSHIELD,A25ZFH3PBOTIIW,D,6,Unrel,0,0,0,0,0,0,0
WIZARD,A25ZFH3PBOTIIW,D,6,Unrel,0,0,0,0,0,0,0
ZONE,A25ZFH3PBOTIIW,D,6,Unrel,0,0,0,0,0,0,0
ACRE,A26FQ2XNQB,E,3,Unrel,1,1,1,1,1,1,1
BISHOP,A26FQ2XNQB,E,3,Unrel,1,1,1,1,1,1,1
CANDY,A26FQ2XNQB,E,3,Unrel,1,1,1,1,1,1,1
CANTEEN,A26FQ2XNQB,E,3,Unrel,0,0,0,0,0,0,0
DEBT,A26FQ2XNQB,E,3,Unrel,1,1,1,1,1,1,1
DESERT,A26FQ2XNQB,E,3,Unrel,0,0,0,0,0,0,0
EMPRESS,A26FQ2XNQB,E,3,Unrel,0,0,0,0,0,0,0
EPISODE,A26FQ2XNQB,E,3,Unrel,0,0,0,0,0,0,0
HARVEST,A26FQ2XNQB,E,3,Unrel,0,0,0,0,0,0,0
HELMET,A26FQ2XNQB,E,3,Unrel,1,1,1,1,1,1,1
HERMIT,A26FQ2XNQB,E,3,Unrel,0,0,0,0,0,0,0
INDEX,A26FQ2XNQB,E,3,Unrel,1,1,1,1,1,1,1
JAM,A26FQ2XNQB,E,3,Unrel,0,0,0,0,0,0,0
KEG,A26FQ2XNQB,E,3,Unrel,1,1,1,1,1,1,1
LANTERN,A26FQ2XNQB,E,3,Unrel,0,0,0,0,0,0,0
MANUAL,A26FQ2XNQB,E,3,Unrel,0,0,0,0,0,0,0
METEOR,A26FQ2XNQB,E,3,Unrel,0,0,0,0,0,0,0
ORPHAN,A26FQ2XNQB,E,3,Unrel,0,0,0,0,0,0,0
WAX,A26FQ2XNQB,E,3,Unrel,1,1,1,1,1,1,1
WHALE,A26FQ2XNQB,E,3,Unrel,0,0,0,0,0,0,0
ACORN,A26FQ2XNQB,E,4,Unrel,0,0,0,0,0,0,0
ANGEL,A26FQ2XNQB,E,4,Unrel,1,1,1,1,1,1,1
BLOSSOM,A26FQ2XNQB,E,4,Unrel,0,0,0,0,0,0,0
CANE,A26FQ2XNQB,E,4,Unrel,0,0,0,0,0,0,0
CANOE,A26FQ2XNQB,E,4,Unrel,0,0,0,0,0,0,0
CANON,A26FQ2XNQB,E,4,Unrel,1,0,0,0,0,0,0
CREST,A26FQ2XNQB,E,4,Unrel,1,1,1,1,1,1,1
DENTIST,A26FQ2XNQB,E,4,Unrel,0,0,0,0,0,0,0
FARM,A26FQ2XNQB,E,4,Unrel,1,1,1,1,1,1,1
FUNK,A26FQ2XNQB,E,4,Unrel,1,1,1,1,1,1,1
INFANT,A26FQ2XNQB,E,4,Unrel,0,0,0,0,0,0,0
KEROSENE,A26FQ2XNQB,E,4,Unrel,0,0,0,0,0,0,0
MATH,A26FQ2XNQB,E,4,Unrel,1,1,1,1,1,1,1
NUGGET,A26FQ2XNQB,E,4,Unrel,1,1,1,1,1,1,1
OUTLAW,A26FQ2XNQB,E,4,Unrel,1,1,1,1,1,1,1
PINT,A26FQ2XNQB,E,4,Unrel,1,1,1,1,1,1,1
QUICHE,A26FQ2XNQB,E,4,Unrel,0,0,0,0,0,0,0
SOLAR,A26FQ2XNQB,E,4,Unrel,1,1,1,1,1,1,1
VALVE,A26FQ2XNQB,E,4,Unrel,0,0,0,0,0,0,0
VAPOR,A26FQ2XNQB,E,4,Unrel,1,1,1,1,1,1,1
ACRE,A26L91YL0GDGD8,C,3,Unrel,0,0,0,0,0,0,0
BISHOP,A26L91YL0GDGD8,C,3,Unrel,0,0,0,0,0,0,0
CANDY,A26L91YL0GDGD8,C,3,Unrel,1,1,1,1,1,1,1
CANTEEN,A26L91YL0GDGD8,C,3,Unrel,0,0,0,0,0,0,0
DEBT,A26L91YL0GDGD8,C,3,Unrel,1,1,1,1,1,1,1
DESERT,A26L91YL0GDGD8,C,3,Unrel,0,0,0,0,0,0,0
EMPRESS,A26L91YL0GDGD8,C,3,Unrel,0,0,0,0,0,0,0
EPISODE,A26L91YL0GDGD8,C,3,Unrel,0,0,0,0,0,0,0
HARVEST,A26L91YL0GDGD8,C,3,Unrel,0,0,0,0,0,0,0
HELMET,A26L91YL0GDGD8,C,3,Unrel,0,0,0,0,0,0,0
HERMIT,A26L91YL0GDGD8,C,3,Unrel,1,1,1,1,1,1,1
INDEX,A26L91YL0GDGD8,C,3,Unrel,1,1,1,1,1,1,1
JAM,A26L91YL0GDGD8,C,3,Unrel,0,0,0,0,0,0,0
KEG,A26L91YL0GDGD8,C,3,Unrel,0,0,0,0,0,0,0
LANTERN,A26L91YL0GDGD8,C,3,Unrel,0,0,0,0,0,0,0
MANUAL,A26L91YL0GDGD8,C,3,Unrel,1,1,1,1,1,1,1
METEOR,A26L91YL0GDGD8,C,3,Unrel,0,0,0,0,0,0,0
ORPHAN,A26L91YL0GDGD8,C,3,Unrel,0,0,0,0,0,0,0
WAX,A26L91YL0GDGD8,C,3,Unrel,0,0,0,0,0,0,0
WHALE,A26L91YL0GDGD8,C,3,Unrel,1,1,1,1,1,1,1
ACORN,A26L91YL0GDGD8,C,4,Unrel,0,0,0,0,0,0,0
ANGEL,A26L91YL0GDGD8,C,4,Unrel,0,0,0,0,0,0,0
BLOSSOM,A26L91YL0GDGD8,C,4,Unrel,0,0,0,0,0,0,0
CANE,A26L91YL0GDGD8,C,4,Unrel,0,0,0,0,0,0,0
CANOE,A26L91YL0GDGD8,C,4,Unrel,1,1,1,1,1,1,1
CANON,A26L91YL0GDGD8,C,4,Unrel,1,1,1,1,1,1,1
CREST,A26L91YL0GDGD8,C,4,Unrel,0,0,0,0,0,0,0
DENTIST,A26L91YL0GDGD8,C,4,Unrel,0,0,0,0,0,0,0
FARM,A26L91YL0GDGD8,C,4,Unrel,0,0,0,0,0,0,0
FUNK,A26L91YL0GDGD8,C,4,Unrel,1,1,1,1,1,1,1
INFANT,A26L91YL0GDGD8,C,4,Unrel,1,1,1,1,1,1,1
KEROSENE,A26L91YL0GDGD8,C,4,Unrel,0,0,0,0,0,0,0
MATH,A26L91YL0GDGD8,C,4,Unrel,0,0,0,0,0,0,0
NUGGET,A26L91YL0GDGD8,C,4,Unrel,0,0,0,0,0,0,0
OUTLAW,A26L91YL0GDGD8,C,4,Unrel,0,0,0,0,0,0,0
PINT,A26L91YL0GDGD8,C,4,Unrel,0,0,0,0,0,0,0
QUICHE,A26L91YL0GDGD8,C,4,Unrel,0,0,0,0,0,0,0
SOLAR,A26L91YL0GDGD8,C,4,Unrel,0,0,0,0,0,0,0
VALVE,A26L91YL0GDGD8,C,4,Unrel,0,0,0,0,0,0,0
VAPOR,A26L91YL0GDGD8,C,4,Unrel,1,1,1,1,1,1,1
ACRE,A28RX70QZ9,A,3,Unrel,0,0,0,0,0,0,0
BISHOP,A28RX70QZ9,A,3,Unrel,0,0,0,0,0,0,0
CANDY,A28RX70QZ9,A,3,Unrel,1,1,1,1,1,1,1
CANTEEN,A28RX70QZ9,A,3,Unrel,0,0,0,0,0,0,0
DEBT,A28RX70QZ9,A,3,Unrel,0,0,0,0,0,0,0
DESERT,A28RX70QZ9,A,3,Unrel,0,0,0,0,0,0,0
EMPRESS,A28RX70QZ9,A,3,Unrel,1,1,1,1,1,1,1
EPISODE,A28RX70QZ9,A,3,Unrel,0,0,0,0,0,0,0
HARVEST,A28RX70QZ9,A,3,Unrel,0,0,0,0,0,0,0
HELMET,A28RX70QZ9,A,3,Unrel,1,1,1,1,1,1,1
HERMIT,A28RX70QZ9,A,3,Unrel,1,1,1,1,1,1,1
INDEX,A28RX70QZ9,A,3,Unrel,0,0,0,0,0,0,0
JAM,A28RX70QZ9,A,3,Unrel,1,1,1,1,1,1,1
KEG,A28RX70QZ9,A,3,Unrel,1,1,1,1,1,1,1
LANTERN,A28RX70QZ9,A,3,Unrel,0,0,0,0,0,0,0
MANUAL,A28RX70QZ9,A,3,Unrel,0,0,0,0,0,0,0
METEOR,A28RX70QZ9,A,3,Unrel,0,0,0,0,0,0,0
ORPHAN,A28RX70QZ9,A,3,Unrel,0,0,0,0,0,0,0
WAX,A28RX70QZ9,A,3,Unrel,1,1,1,1,1,1,1
WHALE,A28RX70QZ9,A,3,Unrel,0,0,0,0,0,0,0
ACORN,A28RX70QZ9,A,4,Unrel,0,0,0,0,0,0,0
ANGEL,A28RX70QZ9,A,4,Unrel,0,0,0,0,0,0,0
BLOSSOM,A28RX70QZ9,A,4,Unrel,0,0,0,0,0,0,0
CANE,A28RX70QZ9,A,4,Unrel,0,0,0,0,0,0,0
CANOE,A28RX70QZ9,A,4,Unrel,1,1,1,1,1,1,1
CANON,A28RX70QZ9,A,4,Unrel,0,0,0,0,0,0,0
CREST,A28RX70QZ9,A,4,Unrel,0,0,0,0,0,0,0
DENTIST,A28RX70QZ9,A,4,Unrel,1,1,1,1,1,1,1
FARM,A28RX70QZ9,A,4,Unrel,1,1,1,1,1,1,1
FUNK,A28RX70QZ9,A,4,Unrel,0,0,0,0,0,0,0
INFANT,A28RX70QZ9,A,4,Unrel,0,0,0,0,0,0,0
KEROSENE,A28RX70QZ9,A,4,Unrel,0,0,0,0,0,0,0
MATH,A28RX70QZ9,A,4,Unrel,0,0,0,0,0,0,0
NUGGET,A28RX70QZ9,A,4,Unrel,1,1,1,1,1,1,1
OUTLAW,A28RX70QZ9,A,4,Unrel,0,0,0,0,0,0,0
PINT,A28RX70QZ9,A,4,Unrel,0,0,0,0,0,0,0
QUICHE,A28RX70QZ9,A,4,Unrel,0,0,0,0,0,0,0
SOLAR,A28RX70QZ9,A,4,Unrel,1,1,1,1,1,1,1
VALVE,A28RX70QZ9,A,4,Unrel,1,1,1,1,1,1,1
VAPOR,A28RX70QZ9,A,4,Unrel,1,1,1,1,1,1,1
ACRE,A2B7SPYBPF7H8I,A,3,Unrel,0,0,0,0,0,0,0
BISHOP,A2B7SPYBPF7H8I,A,3,Unrel,0,0,0,0,0,0,0
CANDY,A2B7SPYBPF7H8I,A,3,Unrel,0,0,0,0,0,0,0
CANTEEN,A2B7SPYBPF7H8I,A,3,Unrel,1,1,1,1,1,1,1
DEBT,A2B7SPYBPF7H8I,A,3,Unrel,0,0,0,0,0,0,0
DESERT,A2B7SPYBPF7H8I,A,3,Unrel,0,0,0,0,0,0,0
EMPRESS,A2B7SPYBPF7H8I,A,3,Unrel,0,0,0,0,0,0,0
EPISODE,A2B7SPYBPF7H8I,A,3,Unrel,0,0,0,0,0,0,0
HARVEST,A2B7SPYBPF7H8I,A,3,Unrel,1,1,1,1,1,1,1
HELMET,A2B7SPYBPF7H8I,A,3,Unrel,0,0,0,0,0,0,0
HERMIT,A2B7SPYBPF7H8I,A,3,Unrel,0,0,0,0,0,0,0
INDEX,A2B7SPYBPF7H8I,A,3,Unrel,0,0,0,0,0,0,0
JAM,A2B7SPYBPF7H8I,A,3,Unrel,0,0,0,0,0,0,0
KEG,A2B7SPYBPF7H8I,A,3,Unrel,0,0,0,0,0,0,0
LANTERN,A2B7SPYBPF7H8I,A,3,Unrel,0,0,0,0,0,0,0
MANUAL,A2B7SPYBPF7H8I,A,3,Unrel,0,0,0,0,0,0,0
METEOR,A2B7SPYBPF7H8I,A,3,Unrel,1,1,1,1,1,1,1
ORPHAN,A2B7SPYBPF7H8I,A,3,Unrel,0,0,0,0,0,0,0
WAX,A2B7SPYBPF7H8I,A,3,Unrel,0,0,0,0,0,0,0
WHALE,A2B7SPYBPF7H8I,A,3,Unrel,0,0,0,0,0,0,0
ACORN,A2B7SPYBPF7H8I,A,4,Unrel,0,0,0,0,0,0,0
ANGEL,A2B7SPYBPF7H8I,A,4,Unrel,1,1,1,1,1,1,1
BLOSSOM,A2B7SPYBPF7H8I,A,4,Unrel,0,0,0,0,0,0,0
CANE,A2B7SPYBPF7H8I,A,4,Unrel,0,0,0,0,0,0,0
CANOE,A2B7SPYBPF7H8I,A,4,Unrel,0,0,0,0,0,0,0
CANON,A2B7SPYBPF7H8I,A,4,Unrel,0,0,0,0,0,0,0
CREST,A2B7SPYBPF7H8I,A,4,Unrel,0,0,0,0,0,0,0
DENTIST,A2B7SPYBPF7H8I,A,4,Unrel,0,0,0,0,0,0,0
FARM,A2B7SPYBPF7H8I,A,4,Unrel,1,1,1,1,1,1,1
FUNK,A2B7SPYBPF7H8I,A,4,Unrel,0,0,0,0,0,0,0
INFANT,A2B7SPYBPF7H8I,A,4,Unrel,0,0,0,0,0,0,0
KEROSENE,A2B7SPYBPF7H8I,A,4,Unrel,0,0,0,0,0,0,0
MATH,A2B7SPYBPF7H8I,A,4,Unrel,0,0,0,0,0,0,0
NUGGET,A2B7SPYBPF7H8I,A,4,Unrel,0,0,0,0,0,0,0
OUTLAW,A2B7SPYBPF7H8I,A,4,Unrel,0,0,0,0,0,0,0
PINT,A2B7SPYBPF7H8I,A,4,Unrel,0,0,0,0,0,0,0
QUICHE,A2B7SPYBPF7H8I,A,4,Unrel,0,0,0,0,0,0,0
SOLAR,A2B7SPYBPF7H8I,A,4,Unrel,1,1,1,1,1,1,1
VALVE,A2B7SPYBPF7H8I,A,4,Unrel,0,0,0,0,0,0,0
VAPOR,A2B7SPYBPF7H8I,A,4,Unrel,0,0,0,0,0,0,0
AVENUE,A2BI6LJSH72Z8F,D,1,Unrel,0,0,0,0,1,1,1
BLAZE,A2BI6LJSH72Z8F,D,1,Unrel,0,0,0,0,1,1,1
CANYON,A2BI6LJSH72Z8F,D,1,Unrel,0,0,0,0,1,1,1
CELLOPHANE,A2BI6LJSH72Z8F,D,1,Unrel,0,0,0,0,1,1,1
CEREAL,A2BI6LJSH72Z8F,D,1,Unrel,0,0,0,0,1,1,1
DETOUR,A2BI6LJSH72Z8F,D,1,Unrel,0,0,0,0,1,1,1
DWARF,A2BI6LJSH72Z8F,D,1,Unrel,0,0,0,0,1,1,1
FLURRY,A2BI6LJSH72Z8F,D,1,Unrel,1,1,1,1,1,1,1
FOSSIL,A2BI6LJSH72Z8F,D,1,Unrel,0,0,0,0,1,1,1
GIN,A2BI6LJSH72Z8F,D,1,Unrel,0,0,0,0,1,1,1
GONG,A2BI6LJSH72Z8F,D,1,Unrel,0,0,0,0,1,1,1
JAR,A2BI6LJSH72Z8F,D,1,Unrel,0,0,0,0,1,1,1
JOKE,A2BI6LJSH72Z8F,D,1,Unrel,1,1,1,1,1,1,1
KISS,A2BI6LJSH72Z8F,D,1,Unrel,0,0,0,0,1,1,1
LANCE,A2BI6LJSH72Z8F,D,1,Unrel,0,0,0,0,1,1,1
MARSH,A2BI6LJSH72Z8F,D,1,Unrel,1,1,1,1,1,1,1
WINCH,A2BI6LJSH72Z8F,D,1,Unrel,1,1,1,1,1,1,1
WINNER,A2BI6LJSH72Z8F,D,1,Unrel,0,0,0,0,1,1,1
WORKSHOP,A2BI6LJSH72Z8F,D,1,Unrel,1,1,1,1,1,1,1
WRAP,A2BI6LJSH72Z8F,D,1,Unrel,0,0,0,0,1,1,1
ANVIL,A2BI6LJSH72Z8F,D,6,Unrel,1,1,1,1,1,1,1
BLISTER,A2BI6LJSH72Z8F,D,6,Unrel,1,1,1,1,1,1,1
BOULDER,A2BI6LJSH72Z8F,D,6,Unrel,0,0,0,0,0,0,0
BROTH,A2BI6LJSH72Z8F,D,6,Unrel,0,0,0,0,0,0,0
CLASS,A2BI6LJSH72Z8F,D,6,Unrel,1,1,1,1,1,1,1
DAY,A2BI6LJSH72Z8F,D,6,Unrel,1,1,1,1,1,1,1
DOWEL,A2BI6LJSH72Z8F,D,6,Unrel,0,0,0,0,0,0,0
FOUL,A2BI6LJSH72Z8F,D,6,Unrel,0,0,0,0,0,0,0
IRON,A2BI6LJSH72Z8F,D,6,Unrel,0,0,0,0,0,0,0
JACKPOT,A2BI6LJSH72Z8F,D,6,Unrel,0,0,0,0,0,0,0
JAZZ,A2BI6LJSH72Z8F,D,6,Unrel,1,1,1,1,1,1,1
KNOCK,A2BI6LJSH72Z8F,D,6,Unrel,0,0,0,0,0,0,0
LADDER,A2BI6LJSH72Z8F,D,6,Unrel,0,0,0,0,0,0,0
LANDMARK,A2BI6LJSH72Z8F,D,6,Unrel,0,0,0,0,0,0,0
LASER,A2BI6LJSH72Z8F,D,6,Unrel,0,0,0,0,0,0,0
MASCOT,A2BI6LJSH72Z8F,D,6,Unrel,0,0,0,0,0,0,0
MAUVE,A2BI6LJSH72Z8F,D,6,Unrel,1,1,1,1,1,1,1
WINDSHIELD,A2BI6LJSH72Z8F,D,6,Unrel,1,1,1,1,1,1,1
WIZARD,A2BI6LJSH72Z8F,D,6,Unrel,0,0,0,0,0,0,0
ZONE,A2BI6LJSH72Z8F,D,6,Unrel,0,0,0,0,0,0,0
AVENUE,A2C39KTRMOM1XZ,B,1,Unrel,0,0,0,0,0,0,0
BLAZE,A2C39KTRMOM1XZ,B,1,Unrel,1,1,1,1,1,1,1
CANYON,A2C39KTRMOM1XZ,B,1,Unrel,0,0,0,0,0,0,0
CELLOPHANE,A2C39KTRMOM1XZ,B,1,Unrel,1,1,1,1,1,1,1
CEREAL,A2C39KTRMOM1XZ,B,1,Unrel,0,0,0,0,0,0,0
DETOUR,A2C39KTRMOM1XZ,B,1,Unrel,1,1,1,1,1,1,1
DWARF,A2C39KTRMOM1XZ,B,1,Unrel,1,1,1,1,1,1,1
FLURRY,A2C39KTRMOM1XZ,B,1,Unrel,1,1,1,1,1,1,1
FOSSIL,A2C39KTRMOM1XZ,B,1,Unrel,0,0,0,0,0,0,0
GIN,A2C39KTRMOM1XZ,B,1,Unrel,0,0,0,0,0,0,0
GONG,A2C39KTRMOM1XZ,B,1,Unrel,1,1,1,1,1,1,1
JAR,A2C39KTRMOM1XZ,B,1,Unrel,1,1,1,1,1,1,1
JOKE,A2C39KTRMOM1XZ,B,1,Unrel,0,0,0,0,0,0,0
KISS,A2C39KTRMOM1XZ,B,1,Unrel,0,0,0,0,0,0,0
LANCE,A2C39KTRMOM1XZ,B,1,Unrel,1,1,1,1,1,1,1
MARSH,A2C39KTRMOM1XZ,B,1,Unrel,1,1,1,1,1,1,1
WINCH,A2C39KTRMOM1XZ,B,1,Unrel,0,0,0,0,0,0,0
WINNER,A2C39KTRMOM1XZ,B,1,Unrel,1,1,1,1,1,1,1
WORKSHOP,A2C39KTRMOM1XZ,B,1,Unrel,0,0,0,0,0,0,0
WRAP,A2C39KTRMOM1XZ,B,1,Unrel,0,0,0,0,0,0,0
ANVIL,A2C39KTRMOM1XZ,B,6,Unrel,1,1,1,1,1,1,1
BLISTER,A2C39KTRMOM1XZ,B,6,Unrel,1,1,1,1,1,1,1
BOULDER,A2C39KTRMOM1XZ,B,6,Unrel,0,0,0,0,0,0,0
BROTH,A2C39KTRMOM1XZ,B,6,Unrel,1,1,1,1,1,1,1
CLASS,A2C39KTRMOM1XZ,B,6,Unrel,0,0,0,0,0,0,0
DAY,A2C39KTRMOM1XZ,B,6,Unrel,1,1,1,1,1,1,1
DOWEL,A2C39KTRMOM1XZ,B,6,Unrel,0,0,0,0,0,0,0
FOUL,A2C39KTRMOM1XZ,B,6,Unrel,0,0,0,0,0,0,0
IRON,A2C39KTRMOM1XZ,B,6,Unrel,0,0,0,0,0,0,0
JACKPOT,A2C39KTRMOM1XZ,B,6,Unrel,1,1,1,1,1,1,1
JAZZ,A2C39KTRMOM1XZ,B,6,Unrel,0,0,0,0,0,0,0
KNOCK,A2C39KTRMOM1XZ,B,6,Unrel,0,0,0,0,0,0,0
LADDER,A2C39KTRMOM1XZ,B,6,Unrel,1,1,1,1,1,1,1
LANDMARK,A2C39KTRMOM1XZ,B,6,Unrel,0,0,0,0,0,0,0
LASER,A2C39KTRMOM1XZ,B,6,Unrel,1,1,1,1,1,1,1
MASCOT,A2C39KTRMOM1XZ,B,6,Unrel,0,0,0,0,0,0,0
MAUVE,A2C39KTRMOM1XZ,B,6,Unrel,1,1,1,1,1,1,1
WINDSHIELD,A2C39KTRMOM1XZ,B,6,Unrel,0,0,0,0,0,0,0
WIZARD,A2C39KTRMOM1XZ,B,6,Unrel,0,0,0,0,0,0,0
ZONE,A2C39KTRMOM1XZ,B,6,Unrel,0,0,0,0,0,0,0
AVENUE,A2EOOF9D13,D,1,Unrel,1,1,1,1,1,1,1
BLAZE,A2EOOF9D13,D,1,Unrel,0,0,0,0,0,0,0
CANYON,A2EOOF9D13,D,1,Unrel,1,1,1,1,1,1,1
CELLOPHANE,A2EOOF9D13,D,1,Unrel,0,0,0,0,0,0,0
CEREAL,A2EOOF9D13,D,1,Unrel,1,1,1,1,1,1,1
DETOUR,A2EOOF9D13,D,1,Unrel,1,1,1,1,1,1,1
DWARF,A2EOOF9D13,D,1,Unrel,0,0,0,0,0,0,0
FLURRY,A2EOOF9D13,D,1,Unrel,1,1,1,1,1,1,1
FOSSIL,A2EOOF9D13,D,1,Unrel,1,1,1,1,1,1,1
GIN,A2EOOF9D13,D,1,Unrel,1,1,1,1,1,1,1
GONG,A2EOOF9D13,D,1,Unrel,1,1,1,1,1,1,1
JAR,A2EOOF9D13,D,1,Unrel,1,1,1,1,1,1,1
JOKE,A2EOOF9D13,D,1,Unrel,1,1,1,1,1,1,1
KISS,A2EOOF9D13,D,1,Unrel,1,1,1,1,1,1,1
LANCE,A2EOOF9D13,D,1,Unrel,0,0,0,0,0,0,0
MARSH,A2EOOF9D13,D,1,Unrel,1,1,1,1,1,1,1
WINCH,A2EOOF9D13,D,1,Unrel,1,1,1,1,1,1,1
WINNER,A2EOOF9D13,D,1,Unrel,1,1,1,1,1,1,1
WORKSHOP,A2EOOF9D13,D,1,Unrel,1,1,1,1,1,1,1
WRAP,A2EOOF9D13,D,1,Unrel,0,0,0,0,0,0,0
ANVIL,A2EOOF9D13,D,6,Unrel,1,1,1,1,1,1,1
BLISTER,A2EOOF9D13,D,6,Unrel,0,0,0,0,0,0,0
BOULDER,A2EOOF9D13,D,6,Unrel,0,0,0,0,0,0,0
BROTH,A2EOOF9D13,D,6,Unrel,0,0,0,0,0,0,0
CLASS,A2EOOF9D13,D,6,Unrel,1,1,1,1,1,1,1
DAY,A2EOOF9D13,D,6,Unrel,0,0,0,0,0,0,0
DOWEL,A2EOOF9D13,D,6,Unrel,0,0,0,0,0,0,0
FOUL,A2EOOF9D13,D,6,Unrel,0,0,0,0,0,0,0
IRON,A2EOOF9D13,D,6,Unrel,1,1,1,1,1,1,1
JACKPOT,A2EOOF9D13,D,6,Unrel,1,1,1,1,1,1,1
JAZZ,A2EOOF9D13,D,6,Unrel,1,1,1,1,1,1,1
KNOCK,A2EOOF9D13,D,6,Unrel,1,1,1,1,1,1,1
LADDER,A2EOOF9D13,D,6,Unrel,0,0,0,0,0,0,0
LANDMARK,A2EOOF9D13,D,6,Unrel,0,0,0,0,0,0,0
LASER,A2EOOF9D13,D,6,Unrel,0,0,0,0,0,0,0
MASCOT,A2EOOF9D13,D,6,Unrel,0,0,0,0,0,0,0
MAUVE,A2EOOF9D13,D,6,Unrel,0,0,0,0,0,0,0
WINDSHIELD,A2EOOF9D13,D,6,Unrel,0,0,0,0,0,0,0
WIZARD,A2EOOF9D13,D,6,Unrel,0,0,0,0,0,0,0
ZONE,A2EOOF9D13,D,6,Unrel,1,1,1,1,1,1,1
AVENUE,A2FSO42T7M,F,1,Unrel,1,1,1,1,1,1,1
BLAZE,A2FSO42T7M,F,1,Unrel,1,1,1,1,1,1,1
CANYON,A2FSO42T7M,F,1,Unrel,0,0,0,0,0,0,0
CELLOPHANE,A2FSO42T7M,F,1,Unrel,1,1,1,1,1,1,1
CEREAL,A2FSO42T7M,F,1,Unrel,0,0,0,0,0,0,0
DETOUR,A2FSO42T7M,F,1,Unrel,1,1,1,1,1,1,1
DWARF,A2FSO42T7M,F,1,Unrel,0,0,0,0,0,0,0
FLURRY,A2FSO42T7M,F,1,Unrel,1,1,1,1,1,1,1
FOSSIL,A2FSO42T7M,F,1,Unrel,1,1,1,1,1,1,1
GIN,A2FSO42T7M,F,1,Unrel,1,1,1,1,1,1,1
GONG,A2FSO42T7M,F,1,Unrel,1,1,1,1,1,1,1
JAR,A2FSO42T7M,F,1,Unrel,1,1,1,1,1,1,1
JOKE,A2FSO42T7M,F,1,Unrel,1,1,1,1,1,1,1
KISS,A2FSO42T7M,F,1,Unrel,1,1,1,1,1,1,1
LANCE,A2FSO42T7M,F,1,Unrel,1,1,1,1,1,1,1
MARSH,A2FSO42T7M,F,1,Unrel,1,1,1,1,1,1,1
WINCH,A2FSO42T7M,F,1,Unrel,1,1,1,1,1,1,1
WINNER,A2FSO42T7M,F,1,Unrel,1,1,1,1,1,1,1
WORKSHOP,A2FSO42T7M,F,1,Unrel,0,0,0,0,0,0,0
WRAP,A2FSO42T7M,F,1,Unrel,1,1,1,1,1,1,1
ANVIL,A2FSO42T7M,F,6,Unrel,1,1,1,1,1,1,1
BLISTER,A2FSO42T7M,F,6,Unrel,1,1,1,1,1,1,1
BOULDER,A2FSO42T7M,F,6,Unrel,1,1,1,1,1,1,1
BROTH,A2FSO42T7M,F,6,Unrel,1,1,1,1,1,1,1
CLASS,A2FSO42T7M,F,6,Unrel,1,1,1,1,1,1,1
DAY,A2FSO42T7M,F,6,Unrel,1,1,1,1,1,1,1
DOWEL,A2FSO42T7M,F,6,Unrel,1,1,1,1,1,1,1
FOUL,A2FSO42T7M,F,6,Unrel,1,1,1,1,1,1,1
IRON,A2FSO42T7M,F,6,Unrel,1,1,1,1,1,1,1
JACKPOT,A2FSO42T7M,F,6,Unrel,1,1,1,1,1,1,1
JAZZ,A2FSO42T7M,F,6,Unrel,1,1,1,1,1,1,1
KNOCK,A2FSO42T7M,F,6,Unrel,1,1,1,1,1,1,1
LADDER,A2FSO42T7M,F,6,Unrel,1,1,1,1,1,1,1
LANDMARK,A2FSO42T7M,F,6,Unrel,1,1,1,1,1,1,1
LASER,A2FSO42T7M,F,6,Unrel,1,1,1,1,1,1,1
MASCOT,A2FSO42T7M,F,6,Unrel,1,1,1,1,1,1,1
MAUVE,A2FSO42T7M,F,6,Unrel,1,1,1,1,1,1,1
WINDSHIELD,A2FSO42T7M,F,6,Unrel,1,0,0,0,0,0,0
WIZARD,A2FSO42T7M,F,6,Unrel,0,0,0,0,0,0,0
ZONE,A2FSO42T7M,F,6,Unrel,1,1,1,1,1,1,1
AVENUE,A2HHQFXZDKMGAN,B,1,Unrel,1,1,1,1,1,1,1
BLAZE,A2HHQFXZDKMGAN,B,1,Unrel,0,0,0,0,0,0,0
CANYON,A2HHQFXZDKMGAN,B,1,Unrel,0,0,0,0,0,0,0
CELLOPHANE,A2HHQFXZDKMGAN,B,1,Unrel,0,0,0,0,0,0,0
CEREAL,A2HHQFXZDKMGAN,B,1,Unrel,0,0,0,0,0,0,0
